UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,1.0825551899705033,23.726717519379555,20.687401393640485,13.905673366149177,6.005389307123297,0.0,5.173445888548831,13.625706685528646,26.00246433036981,0.0,2.4781066798041196,7.1160871211808675e-06,
"[L L]","[(L1 L)]",0,0.9543190255095663,0.015392242346928492,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",0,0.876181983654776,0.014131967478302837,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9840445595610294,0.015871686444532733,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9543190255095184,0.015392242346927716,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9543190226981012,0.015392242301582273,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.8761819811586113,0.014131967438042115,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9840445578836173,0.015871686417477698,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9543190238790864,0.015392242320630425,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9543179431744984,0.015392224889911267,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.8761809901820145,0.01413195145454862,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9840434471248974,0.015871668502014477,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9543179466673074,0.015392224946246893,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L2 L) (L1 L)]",0,0.821057683414428,0.013242865861523035,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",0,0.7538317171993931,0.012158576083861181,1,0,2,0,0,0,0,2,0,2,2,1
