UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,1.1757365101095998,5.6126304012978325,1.9075728261856861,1.1406834603609015,0.0,0.0,6.279856798741951,1.7953138731882008,4.444713281078211,2.1637456901190464,8.497355892489459,0.0,
"[L L]","[(L1 L)]",0,0.9758488984302703,0.015739498361778553,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",0,0.925755142273265,0.014931534552794596,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9924206095456937,0.016006784024930543,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9758488976315258,0.015739498348895577,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9758486069389719,0.015739493660305994,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9257547558094585,0.014931528319507392,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9924205114126577,0.016006782442139638,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9758487583728932,0.015739496102788596,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9758479688096087,0.015739483367896916,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.925753908679645,0.014931514656123314,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.992420307020069,0.016006779145484984,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9758484671967141,0.01573949140639862,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[L L (L1 L)]",1,0.9758486013386384,0.015739493569978034,0,0,1,2,0,1,0,2,0,2,0,1
"[L L L H]","[L L (L1 H)]",1,0.9257548583145082,0.014931529972814649,1,0,1,2,0,1,0,2,0,2,0,1
"[L L H L]","[L L (H1 L)]",1,0.9924204684676342,0.016006781749477967,0,0,1,2,0,1,0,2,0,2,0,1
"[L L H H]","[L L (H1 H)]",1,0.9758487558191405,0.015739496061599044,1,0,1,2,0,1,0,2,0,2,0,1
"[L H L L]","[L H (L1 L)]",1,0.9758480805984684,0.015739485170943035,1,0,1,2,0,1,0,2,0,2,0,1
"[L H L H]","[L H (L1 H)]",1,0.9257543581587465,0.014931521905786227,2,0,1,2,0,1,0,2,0,2,0,1
"[L H H L]","[L H (H1 L)]",1,0.9924202999025745,0.01600677903068668,1,0,1,2,0,1,0,2,0,2,0,1
"[L H H H]","[L H (H1 H)]",1,0.9758485820333407,0.01573949325860227,2,0,1,2,0,1,0,2,0,2,0,1
"[H L L L]","[H L (L1 L)]",1,0.9758484683749586,0.015739491425402558,1,0,1,2,0,1,0,2,0,2,0,1
"[H L L H]","[H L (L1 H)]",1,0.9257547321784341,0.014931527938361836,2,0,1,2,0,1,0,2,0,2,0,1
"[H L H L]","[H L (H1 L)]",1,0.9924203332902365,0.016006779569197365,1,0,1,2,0,1,0,2,0,2,0,1
"[H L H H]","[H L (H1 H)]",1,0.9758486228989701,0.01573949391772533,2,0,1,2,0,1,0,2,0,2,0,1
"[H H L L]","[H H (L1 L)]",1,0.9758479476349304,0.015739483026369842,2,0,1,2,0,1,0,2,0,2,0,1
"[H H L H]","[H H (L1 H)]",1,0.9257542320228083,0.01493151987133562,3,0,1,2,0,1,0,2,0,2,0,1
"[H H H L]","[H H (H1 L)]",1,0.992420164725223,0.01600677685040681,2,0,1,2,0,1,0,2,0,2,0,1
"[H H H H]","[H H (H1 H)]",1,0.9758484491132173,0.01573949111472931,3,0,1,2,0,1,0,2,0,2,0,1
"[L L L L L]","[L L L (L1 L)]",1,0.9758486614619509,0.015739494539708878,0,0,1,3,0,1,0,3,0,3,0,1
"[L L L L H]","[L L L (L1 H)]",1,0.9257549277393837,0.014931531092570704,1,0,1,3,0,1,0,3,0,3,0,1
"[L L L H L]","[L L L (H1 L)]",1,0.9924205253297568,0.016006782666608977,0,0,1,3,0,1,0,3,0,3,0,1
"[L L L H H]","[L L L (H1 H)]",1,0.9758488162902211,0.015739497036939044,1,0,1,3,0,1,0,3,0,3,0,1
"[L L H L L]","[L L H (L1 L)]",1,0.9758481574783958,0.01573948641094187,1,0,1,3,0,1,0,3,0,3,0,1
"[L L H L H]","[L L H (L1 H)]",1,0.9257544705503671,0.01493152371855431,2,0,1,3,0,1,0,3,0,3,0,1
"[L L H H L]","[L L H (H1 L)]",1,0.9924203642058012,0.016006780067835503,1,0,1,3,0,1,0,3,0,3,0,1
"[L L H H H]","[L L H (H1 H)]",1,0.9758486592610953,0.01573949450421122,2,0,1,3,0,1,0,3,0,3,0,1
"[L H L L L]","[L H L (L1 L)]",1,0.9758486461288075,0.015739494292400128,1,0,1,3,0,1,0,3,0,3,0,1
"[L H L L H]","[L H L (L1 H)]",1,0.9257549131963019,0.014931530858004876,2,0,1,3,0,1,0,3,0,3,0,1
"[L H L H L]","[L H L (H1 L)]",1,0.9924205097802185,0.01600678241580997,1,0,1,3,0,1,0,3,0,3,0,1
"[L H L H H]","[L H L (H1 H)]",1,0.975848801000624,0.01573949679033264,2,0,1,3,0,1,0,3,0,3,0,1
"[L H H L L]","[L H H (L1 L)]",1,0.9758481421452688,0.015739486163633368,2,0,1,3,0,1,0,3,0,3,0,1
"[L H H L H]","[L H H (L1 H)]",1,0.9257544560073003,0.014931523483988714,3,0,1,3,0,1,0,3,0,3,0,1
"[L H H H L]","[L H H (H1 L)]",1,0.9924203486562677,0.016006779817036573,2,0,1,3,0,1,0,3,0,3,0,1
"[L H H H H]","[L H H (H1 H)]",1,0.975848643971504,0.015739494257604895,3,0,1,3,0,1,0,3,0,3,0,1
"[H L L L L]","[H L L (L1 L)]",1,0.975848661434956,0.01573949453927348,1,0,1,3,0,1,0,3,0,3,0,1
"[H L L L H]","[H L L (L1 H)]",1,0.9257549277137745,0.014931531092157656,2,0,1,3,0,1,0,3,0,3,0,1
"[H L L H L]","[H L L (H1 L)]",1,0.9924205253023085,0.01600678266616627,1,0,1,3,0,1,0,3,0,3,0,1
"[H L L H H]","[H L L (H1 H)]",1,0.9758488162632312,0.015739497036503725,2,0,1,3,0,1,0,3,0,3,0,1
"[H L H L L]","[H L H (L1 L)]",1,0.975848157451401,0.01573948641050647,2,0,1,3,0,1,0,3,0,3,0,1
"[H L H L H]","[H L H (L1 H)]",1,0.9257544705247585,0.014931523718141255,3,0,1,3,0,1,0,3,0,3,0,1
"[H L H H L]","[H L H (H1 L)]",1,0.9924203641783541,0.01600678006739279,2,0,1,3,0,1,0,3,0,3,0,1
"[H L H H H]","[H L H (H1 H)]",1,0.9758486592341058,0.015739494503775896,3,0,1,3,0,1,0,3,0,3,0,1
"[H H L L L]","[H H L (L1 L)]",1,0.9758486461018124,0.015739494291964723,2,0,1,3,0,1,0,3,0,3,0,1
"[H H L L H]","[H H L (L1 H)]",1,0.925754913170693,0.014931530857591819,3,0,1,3,0,1,0,3,0,3,0,1
"[H H L H L]","[H H L (H1 L)]",1,0.9924205097527703,0.01600678241536726,2,0,1,3,0,1,0,3,0,3,0,1
"[H H L H H]","[H H L (H1 H)]",1,0.9758488009736342,0.015739496789897316,3,0,1,3,0,1,0,3,0,3,0,1
"[H H H L L]","[H H H (L1 L)]",1,0.9758481421182731,0.015739486163197956,3,0,1,3,0,1,0,3,0,3,0,1
"[H H H L H]","[H H H (L1 H)]",1,0.9257544559816911,0.014931523483575654,4,0,1,3,0,1,0,3,0,3,0,1
"[H H H H L]","[H H H (H1 L)]",1,0.9924203486288193,0.016006779816593854,3,0,1,3,0,1,0,3,0,3,0,1
"[H H H H H]","[H H H (H1 H)]",1,0.9758486439445144,0.015739494257169587,4,0,1,3,0,1,0,3,0,3,0,1
"[L L L L L L]","[L L L L (L1 L)]",1,0.9758486683820967,0.01573949465132413,0,0,1,4,0,1,0,4,0,4,0,1
"[L L L L L L L]","[L L L L L (L1 L)]",1,0.9758486691771814,0.015739494664148083,0,0,1,5,0,1,0,5,0,5,0,1
