UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,34.4566049432531,0.0,34.38833513813246,7.0712622027076115,0.0,6.939503308571683,6.05835771030687,0.053770368091922455,0.0,17.103368952444033,0.0004110340767083051,
"[L L]"
,[L L1],0
,,,4.0411898030838706e-38,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.7510353693260438e-17,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.1966058897071869e-48,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,5.925979640702173e-46,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.0161290322580645,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,4.849648752799746e-46,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.40916319251111e-45,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1
,,,0.0161290322580645,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.925979640702173e-46,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,5.7111088770631896e-43,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0
,,,1.7510353693260438e-17,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,4.7590405274125126e-35,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,4.0411898030838706e-38,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,1.7510353693260438e-17,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.0161290322580645,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,6.9786321971816046e-43,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,1.40916319251111e-45,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,5.7111088770631896e-43,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,1.65947779482685e-42,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,6.725593185865269e-40,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,4.7590405274125126e-35,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,1.7510353693260438e-17,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1
,,,0.0161290322580645,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,6.9786321971816046e-43,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,5.361093764121206e-64,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,4.849648623485931e-46,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,2.1013381410709717e-25,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,7.434384372807066e-33,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.935572019626308e-10,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,7.337880995974924e-51,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,1.751035322635433e-17,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,4.0411896953273266e-38,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
