UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,18.71819728558027,0.0,13.377286086626711,0.8000876236961221,8.746964882193382,0.0,11.95059849400939,0.0,0.0,6.441627423755719,36.99157626923521,
"[L L]"
,[L L1],0
,,,7.810510210429556e-26,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.0931308169575828e-10,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.6860592787115767e-27,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,0.001409909294779118,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.014719122853972318,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.611871586696563e-22,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,3.752722745668508e-27,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1
,,,0.014719122853972316,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,0.0014099092947791178,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,5.8133364798724785e-22,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0
,,,1.0931308169575827e-10,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.7384133341001651e-25,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,7.054628346935702e-26,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,9.873403197041372e-11,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.013294642543198398,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,0.0028343896161320855,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,3.3895435184800094e-27,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,5.25073615119547e-22,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,7.544228853538992e-27,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,1.1686752200760322e-21,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,1.570173990561822e-25,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,9.873403197041372e-11,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1
,,,0.013294642543198398,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,0.0028343896161320855,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,5.455023418327126e-49,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,1.585500666352943e-44,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,2.2190095038642685e-29,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,3.5366812312526877e-32,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,2.9879199264013633e-21,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,2.4628657963132327e-38,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,6.635700037953516e-33,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,2.98299547222388e-44,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,3.074161849097916e-29,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,2.9446655264031352e-30,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,8.935040762329598e-25,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,8.558660149126302e-26,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,1.1978391819248645e-10,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,3.5214184713009483e-54,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],1
,,,1.3294747703915591e-19,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,0.0161290321382806,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,1.245119376974463e-31,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,2.2830579559007396e-37,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,1.0263199822662801e-48,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,4.561576403538117e-25,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,4.762178938750533e-24,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,1.0234990585003575e-49,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,9.247007279340088e-40,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,8.450367582556546e-44,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,1.2141441714762189e-48,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,7.837747676562494e-54,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,4.561576403538117e-25,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,4.762178938750533e-24,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0
,,,2.2780386463871383e-49,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,2.058139650526337e-39,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],1
,,,0.0161290321382806,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,1.3294747703915591e-19,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0
,,,3.074161849097916e-29,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,2.9446655264031352e-30,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0
,,,4.938929219837007e-29,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,3.5289058273455196e-44,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0
,,,2.7713069558356727e-31,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,2.284317277817114e-48,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,2.2830579559007396e-37,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0
,,,6.639360252739769e-44,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,6.635700037953516e-33,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0
,,,1.1978391819248645e-10,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,8.558660149126302e-26,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,8.935040762329598e-25,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0
,,,1.880828689519881e-43,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],0
,,,5.481688935881457e-38,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,3.5366812312526877e-32,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,6.650320787422682e-21,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0
,,,2.2190095038642685e-29,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,3.5289058273455196e-44,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],0
,,,8.935040762329598e-25,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.904931755342344e-25,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,1.1978391819248645e-10,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0
,,,3.074161849097916e-29,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,6.5540479144739e-30,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0
,,,1.2141441714762189e-48,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0
,,,1.0263199822662801e-48,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,1.245119376974463e-31,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,2.2830579559007396e-37,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0
,,,1.880828689519881e-43,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0
,,,4.762178938750533e-24,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,1.0152864577064687e-24,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],1
,,,0.0161290321382806,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,1.3294747703915591e-19,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0
,,,2.4628657963132327e-38,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,3.5366812312526877e-32,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,2.9879199264013633e-21,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0
,,,7.837747676562494e-54,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0
,,,2.2780386463871383e-49,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,9.247007279340088e-40,"[(L H2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L H L1],0
,,,6.635700037953516e-33,"[L (H L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,2.98299547222388e-44,"[L H (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
"[L H H]"
,[L1 H H],1
,,,1.3294747703915591e-19,"[(L1) H H]",2,1,0,2,1,0,1,0,2,0,2,0
,,,0.0161290321382806,"[(L1 H) H]",2,0,1,1,0,0,1,0,1,0,1,0
,[L H1 H],0
,,,1.904931755342344e-25,"[L (H1) H]",1,1,0,2,0,1,1,1,1,1,1,0
,,,8.935040762329598e-25,"[L (H1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,1.1978391819248645e-10,"[(L H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,[L H1 H2],0
,,,4.938929219837007e-29,"[(L H1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,7.854412554059959e-44,"[L (H1) (H2)]",0,2,0,1,0,1,0,1,1,3,1,1
,[L H2 H1],0
,,,5.0703125042801e-49,"[L (H2) (H1)]",0,2,0,1,0,1,0,2,0,3,1,1
,,,2.058139650526337e-39,"[(L H2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L2 H H1],0
,,,2.7713069558356727e-31,"[(L2 H) (H1)]",1,1,1,0,0,0,0,2,0,2,1,1
,,,2.2830579559007396e-37,"[(L2) (H H1)]",1,2,0,0,1,0,0,1,0,1,2,1
,,,2.284317277817114e-48,"[(L2) H (H1)]",1,2,0,1,1,0,0,2,0,2,2,1
,[L1 H2 H],0
,,,4.762178938750533e-24,"[(L1) (H2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,,,1.0152864577064687e-24,"[(L1) (H2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,[L2 H1 H2],0
,,,2.7023643274876086e-48,"[(L2) (H1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[L1 H H2],0
,,,5.481688935881457e-38,"[(L1) H (H2)]",1,2,0,1,1,0,0,0,2,2,2,1
,,,3.5366812312526877e-32,"[(L1) (H H2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,6.650320787422682e-21,"[(L1 H) (H2)]",1,1,1,0,0,0,0,0,1,2,1,1
,[L1 H2 H2],0
,,,4.186228024711375e-43,"[(L1) (H2) (H2)]",0,3,0,0,1,0,0,0,2,3,3,1
,[L2 H1 H],0
,,,3.074161849097916e-29,"[(L2) (H1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,6.5540479144739e-30,"[(L2) (H1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[L H H1],0
,,,6.639360252739769e-44,"[L H (H1)]",1,1,0,2,0,1,0,2,0,2,0,1
,,,6.635700037953516e-33,"[L (H H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[L2 H2 H1],0
,,,1.744475674848325e-53,"[(L2) (H2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
"[H L L]"
,[H1 L2 L2],0
,,,1.880828689519881e-43,"[(H1) (L2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[H1 L L],1
,,,0.0161290321382806,"[(H1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,,,2.959059787300781e-19,"[(H1) L L]",0,1,0,2,0,0,1,0,2,0,2,0
,[H1 L L2],0
,,,5.481688935881457e-38,"[(H1) L (L2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,7.871718550039933e-32,"[(H1) (L L2)]",0,2,0,0,0,0,0,0,2,1,2,1
,,,2.9879199264013633e-21,"[(H1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,[H1 L2 L],0
,,,1.0599352850778234e-23,"[(H1) (L2 L)]",0,1,1,0,0,0,0,0,2,1,2,1
,,,1.0152864577064687e-24,"[(H1) (L2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[H2 L1 L2],0
,,,1.2141441714762189e-48,"[(H2) (L1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[H L L1],0
,,,2.98299547222388e-44,"[H L (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
,,,6.635700037953516e-33,"[H (L L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[H2 L2 L1],0
,,,7.837747676562494e-54,"[(H2) (L2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[H2 L L1],0
,,,5.0814841618945096e-37,"[(H2) (L L1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,2.284317277817114e-48,"[(H2) L (L1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,1.245119376974463e-31,"[(H2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,[H2 L1 L],0
,,,6.842272534920414e-29,"[(H2) (L1 L)]",0,1,1,0,0,0,0,1,0,1,2,1
,,,6.5540479144739e-30,"[(H2) (L1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[H L1 L],0
,,,1.1978391819248645e-10,"[(H L1) L]",1,1,0,1,0,0,1,0,1,0,1,0
,,,8.935040762329598e-25,"[H (L1 L)]",1,0,1,1,0,1,0,1,0,1,0,1
,,,8.558660149126302e-26,"[H (L1) L]",1,1,0,2,1,1,1,1,1,1,1,0
,[H L2 L1],0
,,,1.0234990585003575e-49,"[H (L2) (L1)]",1,2,0,1,2,1,0,2,0,3,1,1
,,,9.247007279340088e-40,"[(H L2) (L1)]",1,2,0,0,1,0,0,2,0,2,1,1
,[H L1 L2],0
,,,1.585500666352943e-44,"[H (L1) (L2)]",1,2,0,1,2,1,0,1,1,3,1,1
,,,2.2190095038642685e-29,"[(H L1) (L2)]",1,2,0,0,1,0,0,0,1,2,1,1
"[H L H]"
,[H2 L2 H1],0
,,,1.744475674848325e-53,"[(H2) (L2) (H1)]",0,3,0,0,1,0,0,2,0,3,3,1
,[H1 L2 H],0
,,,1.0152864577064687e-24,"[(H1) (L2) H]",1,2,0,1,1,0,1,0,2,1,3,0
,,,1.0599352850778234e-23,"[(H1) (L2 H)]",1,1,1,0,0,0,0,0,2,1,2,1
,[H L1 H],0
,,,8.935040762329598e-25,"[H (L1 H)]",2,0,1,1,0,1,0,1,0,1,0,1
,,,1.1978391819248645e-10,"[(H L1) H]",2,1,0,1,0,0,1,0,1,0,1,0
,,,8.558660149126302e-26,"[H (L1) H]",2,1,0,2,1,1,1,1,1,1,1,0
,[H2 L1 H2],0
,,,2.7023643274876086e-48,"[(H2) (L1) (H2)]",0,3,0,0,1,0,0,1,1,3,3,1
,[H L2 H1],0
,,,2.058139650526337e-39,"[(H L2) (H1)]",1,2,0,0,0,0,0,2,0,2,1,1
,,,2.2780386463871383e-49,"[H (L2) (H1)]",1,2,0,1,1,1,0,2,0,3,1,1
,[H2 L H1],0
,,,5.0842870799528265e-48,"[(H2) L (H1)]",0,2,0,1,0,0,0,2,0,2,2,1
,,,5.0814841618945096e-37,"[(H2) (L H1)]",0,2,0,0,0,0,0,1,0,1,2,1
,,,2.7713069558356727e-31,"[(H2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,[H1 L H],1
,,,2.959059787300781e-19,"[(H1) L H]",1,1,0,2,0,0,1,0,2,0,2,0
,,,0.0161290321382806,"[(H1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,[H2 L1 H],0
,,,6.842272534920414e-29,"[(H2) (L1 H)]",1,1,1,0,0,0,0,1,0,1,2,1
,,,6.5540479144739e-30,"[(H2) (L1) H]",1,2,0,1,1,0,1,1,1,1,3,0
,[H L H1],0
,,,6.639360252739769e-44,"[H L (H1)]",1,1,0,2,0,1,0,2,0,2,0,1
,,,6.635700037953516e-33,"[H (L H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,[H L1 H2],0
,,,4.938929219837007e-29,"[(H L1) (H2)]",1,2,0,0,0,0,0,0,1,2,1,1
,,,3.5289058273455196e-44,"[H (L1) (H2)]",1,2,0,1,1,1,0,1,1,3,1,1
,[H1 L H2],0
,,,6.650320787422682e-21,"[(H1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
,,,7.871718550039933e-32,"[(H1) (L H2)]",0,2,0,0,0,0,0,0,2,1,2,1
,,,1.220079211573245e-37,"[(H1) L (H2)]",0,2,0,1,0,0,0,0,2,2,2,1
,[H1 L2 H2],0
,,,4.186228024711375e-43,"[(H1) (L2) (H2)]",0,3,0,0,1,0,0,0,2,3,3,1
"[H H L]"
,[H2 H2 L1],0
,,,1.744475674848325e-53,"[(H2) (H2) (L1)]",0,3,0,0,1,0,0,2,0,3,3,1
,[H1 H2 L],0
,,,1.0599352850778234e-23,"[(H1) (H2 L)]",0,1,1,0,0,0,0,0,2,1,2,1
,,,2.259759565580485e-24,"[(H1) (H2) L]",0,2,0,1,0,0,1,0,2,1,3,0
,[H1 H2 L2],0
,,,4.186228024711375e-43,"[(H1) (H2) (L2)]",0,3,0,0,1,0,0,0,2,3,3,1
,[H2 H L1],0
,,,2.284317277817114e-48,"[(H2) H (L1)]",1,2,0,1,1,0,0,2,0,2,2,1
,,,1.245119376974463e-31,"[(H2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,5.0814841618945096e-37,"[(H2) (H L1)]",1,2,0,0,0,0,0,1,0,1,2,1
,[H2 H1 L],0
,,,6.842272534920414e-29,"[(H2) (H1 L)]",0,1,1,0,0,0,0,1,0,1,2,1
,,,1.4587580042643627e-29,"[(H2) (H1) L]",0,2,0,1,0,0,1,1,1,1,3,0
,[H1 H L2],0
,,,2.9879199264013633e-21,"[(H1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,,,5.481688935881457e-38,"[(H1) H (L2)]",1,2,0,1,1,0,0,0,2,2,2,1
,,,7.871718550039933e-32,"[(H1) (H L2)]",1,2,0,0,0,0,0,0,2,1,2,1
,[H H2 L1],0
,,,9.247007279340088e-40,"[(H H2) (L1)]",1,2,0,0,1,0,0,2,0,2,1,1
,,,2.2780386463871383e-49,"[H (H2) (L1)]",1,2,0,1,1,1,0,2,0,3,1,1
,[H1 H L],1
,,,0.0161290321382806,"[(H1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,2.959059787300781e-19,"[(H1) H L]",1,1,0,2,0,0,1,0,2,0,2,0
,[H H L1],0
