UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,34.44670630496383,0.0,12.466191555757367,5.0635058401553215,24.111531172451052,6.283585572443713,0.9116983249093371,13.828167075983224,7.6378670856651665,0.0,0.2725994430726139,
"[L L]","[(L1 L)]",1,0.9999999999999989,0.0161290322580645,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999999999989,0.0161290322580645,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999989,0.0161290322580645,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999999999989,0.0161290322580645,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.99999715526959,0.016128986375315967,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999971508922972,0.016128986304714467,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999971552695898,0.016128986375315967,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999971508922972,0.016128986304714467,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999745493482349,0.016128621763681208,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999745449711402,0.016128621693082903,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999745493482349,0.016128621763681208,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.99997454497114,0.016128621693082903,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999999999939598,0.016129032257967094,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",1,0.9999999999939598,0.016129032257967094,1,0,2,0,0,0,0,2,0,2,2,1
