UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,3.0404752521592764,5.3037977423770055,36.461194235827854,52.880539623019324,45.16844052047907,8.204803872716656,1.2991961650945658,0.3764797049366016,13.869403746500435,9.365791167902387,0.0,16.946911563294613,
"[L L]","[(L L1)]",1,0.9999999999999706,0.016129032258064044,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999984,0.01612903225806449,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999993848,0.016129032258054593,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999938900873888,0.016128933711086917,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9998897001657906,0.016127253228480493,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999979881306534,0.016128999808558926,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999947196025247,0.0161289470903633,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999979881306819,0.016128999808559388,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999986623,0.016129032258042943,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999971911810224,0.016128986954532624,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H L1)]",1,0.9999999999980763,0.01612903225803349,1,2,0,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H H1)]",1,0.9999412558321824,0.016128084771486813,1,2,0,0,0,0,0,1,0,1,2,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999980348,0.01612903225803282,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999980628,0.016129032258033266,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H L1)]",1,0.999999999997449,0.01612903225802337,1,2,0,0,0,0,0,2,0,2,2,1
