UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,12.184502494454152,0.0,0.305405165424835,1.218071855295589,0.0,0.0,0.0,5.036591122136777,4.061638923877099,11.683263347859931,26.210845301856367,
"[L L]","[(L1 L)]",1,0.985466243629584,0.01589461683273522,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9854661992958631,0.015894616117675214,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9525205159222592,0.015363234127778373,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9525204745032835,0.015363233459730376,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999935711648159,0.016128928567174454,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999935711647568,0.016128928567173496,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.999993525514363,0.016128927830876823,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999935255143038,0.016128927830875866,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.999993571164671,0.016128928567172112,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999935711646114,0.016128928567171155,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999935255142178,0.016128927830874478,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999935255141583,0.01612892783087352,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[L (L1 L) L]",1,0.9999903898833833,0.016128877256183602,0,0,1,2,0,1,1,1,1,1,1,0
"[L L L H]","[L (L1 L) H]",1,0.9999903898833242,0.01612887725618264,1,0,1,2,0,1,1,1,1,1,1,0
"[L L H L]","[L (L1 H) L]",1,0.9999903442332206,0.016128876519890655,1,0,1,2,0,1,1,1,1,1,1,0
