UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.7577710504658453,0.0,43.3580495459272,58.21168196123409,65.42524507715079,0.0,4.385118717935699,8.877516435957979,0.0,0.0,19.17849907428808,123.66306542984135,
"[L L]","[(L L1)]",1,0.9999999999400481,0.016129032257097553,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999718999,0.01612903225761129,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H1) H]",1,1.0,0.016129032258064516,1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]","[(L L1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) H]",1,1.0,0.016129032258064516,1,1,0,1,0,0,1,0,1,0,1,0
"[L H L]","[(L H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) H]",1,1.0,0.016129032258064516,1,1,0,1,0,0,1,0,1,0,1,0
"[H L L]","[(H L1) L]",1,1.0,0.016129032258064516,1,1,0,1,0,0,1,0,1,0,1,0
"[H L H]","[(H L1) H]",1,1.0,0.016129032258064516,2,1,0,1,0,0,1,0,1,0,1,0
"[H H L]","[(H H1) L]",1,1.0,0.016129032258064516,1,1,0,1,0,0,1,0,1,0,1,0
"[H H H]","[(H H1) H]",1,1.0,0.016129032258064516,2,1,0,1,0,0,1,0,1,0,1,0
"[L L L L]","[L (L L1) L]",1,0.9999644665142104,0.016128459137325975,0,1,0,2,0,1,1,1,1,1,1,0
"[L L L H]","[L (L L1) H]",1,0.9999622736782133,0.01612842376900344,1,1,0,2,0,1,1,1,1,1,1,0
"[L L H L]","[(L L1) (H2) L]",1,0.9999999805421608,0.0161290319442284,0,2,0,1,0,0,1,0,2,2,3,0
"[L L H H]","[(L L1) (H2) H]",1,0.9999999805421608,0.016129031944228402,1,2,0,1,0,0,1,0,2,2,3,0
"[L H L L]","[L (H L1) L]",1,0.9999241918135793,0.01612780954538031,1,1,0,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H L1) H]",1,0.9999195137526488,0.01612773409278466,2,1,0,2,0,1,1,1,1,1,1,0
"[L H H L]","[(L H1) (H2) L]",1,0.9999999805423375,0.01612903194423125,0,2,0,1,0,0,1,0,2,2,3,0
"[L H H H]","[(L H1) (H2) H]",1,0.9999999805423374,0.016129031944231247,1,2,0,1,0,0,1,0,2,2,3,0
"[H L L L]","[(H1) (L L2) L]",1,0.9998272890306541,0.016126246597268613,0,2,0,1,0,0,1,0,3,1,4,0
"[H L L H]","[(H1) (L L2) H]",1,0.9998272889577631,0.016126246596092957,1,2,0,1,0,0,1,0,3,1,4,0
