UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,109.46151879060562,34.7043475435541,0.3491349102644752,0.3718731738209896,18.796061965908933,19.62532140457808,1.5581978838114954,1.6864722546378559,31.845037358075903,2.568914180478461,2.192889633744818,21.501695716609873,
"[L L]","[(L1 L)]",1,0.9999999999999987,0.016129032258064495,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999999970675,0.016129032257591533,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999999999185,0.016129032258063197,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999437854476956,0.016128125571737026,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L2 L) (H1)]",1,0.9999981308957242,0.016129002111221362,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[L (H1 L)]",1,0.999999999978628,0.016129032257719802,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,0.9999999998412022,0.016129032255503262,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.999999999999713,0.016129032258059884,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999999999995592,0.016129032258057407,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999999998938,0.016129032258062802,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L2 L) (L1 L)]",1,0.999999837745605,0.016129029641058144,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L H1)]",1,0.9903130631562396,0.01597279134122967,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999998377542586,0.016129029641197723,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H2) (H1)]",1,0.9999967663309658,0.016128980102112354,0,2,1,0,0,0,0,3,0,5,3,1
"[L H L L]","[L (H1 L) L]",1,0.999861155393495,0.016126792828927337,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,0.9999397455014635,0.016128060411313927,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999998416333,0.01612903225551022,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999998412477,0.016129032255503998,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.9999999999999984,0.016129032258064488,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L H1)]",1,0.9903132238500885,0.015972793933065943,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
