UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,5.4920847509065185,21.54504226952519,60.95751691505277,24.01894890856606,40.53958751743198,80.82830891681621,0.18979631487103954,0.0,13.78835031288646,0.0,18.984276534640028,12.059014842048265,
"[L L]","[(L L1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999999981,0.016129032258064484,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999999999999993,0.016129032258064505,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9999999999999998,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999480484647036,0.016128194330075864,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999999999999998,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999480484647039,0.016128194330075864,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H L1) L]",1,0.9998882520996105,0.016127229872574363,1,1,0,1,0,0,1,0,1,0,1,0
"[H L H]","[(H L2) (H1)]",1,0.9999466669044373,0.016128172046845766,1,2,0,0,0,0,0,2,0,2,1,1
"[H H L]","[(H H1) L]",1,0.9999995396314947,0.016129024832766042,1,1,0,1,0,0,1,0,1,0,1,0
"[H H H]","[(H H2) (H1)]",1,0.9999480427737071,0.016128194238285598,1,2,0,0,0,0,0,2,0,2,1,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999989443,0.016129032258047488,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999619014,0.016129032257450025,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H L1)]",1,0.9999999999989423,0.016129032258047456,1,2,0,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H H1)]",1,0.9999999999619007,0.01612903225745001,1,2,0,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999999999989443,0.016129032258047488,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9999999999619016,0.016129032257450025,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H L1)]",1,0.9999999999989423,0.016129032258047456,1,2,0,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H H1)]",1,0.9999999999619009,0.01612903225745001,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H L2) (L L1)]",1,0.9999999999989423,0.016129032258047456,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H L2) (L H1)]",1,0.9999999999618996,0.016129032257449993,1,2,0,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H L2) (H L1)]",1,0.9999999999989404,0.016129032258047425,2,2,0,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H L2) (H H1)]",1,0.9999999999618989,0.016129032257449983,2,2,0,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H H2) (L L1)]",1,0.9999999999989443,0.016129032258047488,1,2,0,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H H2) (L H1)]",1,0.9999999999619014,0.016129032257450025,1,2,0,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H H2) (H L1)]",1,0.9999999999989423,0.016129032258047456,2,2,0,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H H2) (H H1)]",1,0.9999999999619009,0.016129032257450014,2,2,0,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L L2) L (L L1)]",1,0.9999999991648488,0.016129032244594336,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L L2) L (L H1)]",1,0.999999932407569,0.016129031167864016,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L L2) L (H L1)]",1,0.9999997972564107,0.016129028988006625,1,2,0,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L L2) L (H H1)]",1,0.9999836002969975,0.016128767746725767,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L L2) H (L L1)]",1,0.9999999991647555,0.01612903224459283,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L L2) H (L H1)]",1,0.9999999324074756,0.016129031167862514,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L L2) H (H L1)]",1,0.9999997972563174,0.01612902898800512,2,2,0,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L L2) H (H H1)]",1,0.999983600296904,0.01612876774672426,2,2,0,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L H2) L (L L1)]",1,0.9999999991648488,0.016129032244594336,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L H2) L (L H1)]",1,0.999999932407569,0.016129031167864016,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L H2) L (H L1)]",1,0.9999997972564105,0.016129028988006625,1,2,0,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L H2) L (H H1)]",1,0.9999836002969975,0.016128767746725767,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L H2) H (L L1)]",1,0.9999999991647555,0.01612903224459283,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L H2) H (L H1)]",1,0.9999999324074756,0.016129031167862514,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L H2) H (H L1)]",1,0.9999997972563172,0.01612902898800512,2,2,0,1,0,0,0,3,0,3,3,1
