UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,16.44849825248082,30.450884877516657,0.0,12.66510390296498,1.6431092777887093,0.0,13.450575702756618,0.0,11.373276239299937,0.3568272286507578,
"[L L]","[(L L1)]",1,0.9999884295500477,0.016128845637903996,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999884295500477,0.016128845637903996,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999884295500477,0.016128845637903996,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999884295500477,0.016128845637903996,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L2) (L1)]",1,0.999986989048685,0.01612882240401105,0,2,0,0,1,0,0,2,0,2,1,1
"[L L H]","[(L L2) (H1)]",1,0.9999869890486854,0.016128822404011044,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H2) (L1)]",1,0.999986989048685,0.01612882240401105,0,2,0,0,1,0,0,2,0,2,1,1
"[L H H]","[(L H2) (H1)]",1,0.9999869890486854,0.016128822404011044,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H L2) (L1)]",1,0.9999869890486852,0.01612882240401105,1,2,0,0,1,0,0,2,0,2,1,1
"[H L H]","[(H L2) (H1)]",1,0.9999869890486854,0.016128822404011044,1,2,0,0,0,0,0,2,0,2,1,1
"[H H L]","[(H H2) (L1)]",1,0.9999869890486852,0.016128822404011048,1,2,0,0,1,0,0,2,0,2,1,1
"[H H H]","[(H H2) (H1)]",1,0.9999869890486852,0.01612882240401105,1,2,0,0,0,0,0,2,0,2,1,1
"[L L L L]","[(L L2) (L L1)]",1,0.99998835755308,0.016128844476662574,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999883575530796,0.016128844476662574,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H L1)]",1,0.9999883575530796,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H H1)]",1,0.9999883575530798,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999883575530796,0.016128844476662574,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9999883575530796,0.016128844476662574,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H L1)]",1,0.99998835755308,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H H1)]",1,0.9999883575530798,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H L2) (L L1)]",1,0.9999883575530798,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H L2) (L H1)]",1,0.9999883575530798,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H L2) (H L1)]",1,0.9999883575530798,0.016128844476662574,2,2,0,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H L2) (H H1)]",1,0.9999883575530798,0.01612884447666257,2,2,0,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H H2) (L L1)]",1,0.9999883575530796,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H H2) (L H1)]",1,0.9999883575530798,0.016128844476662574,1,2,0,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H H2) (H L1)]",1,0.9999883575530796,0.016128844476662574,2,2,0,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H H2) (H H1)]",1,0.9999883575530798,0.016128844476662574,2,2,0,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L L2) (L L2) (L1)]",1,0.9999869104451558,0.016128821136212192,0,3,0,0,1,0,0,4,0,6,4,1
"[L L L L H]","[(L L2) (L L2) (H1)]",1,0.9999869104451562,0.016128821136212192,0,3,0,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L L2) (L H2) (L1)]",1,0.9999869104451566,0.016128821136212192,0,3,0,0,1,0,0,4,0,6,4,1
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9999869104451566,0.01612882113621219,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H L2) (L1)]",1,0.9999869104451562,0.01612882113621219,1,3,0,0,1,0,0,4,0,6,4,1
"[L L H L H]","[(L L2) (H L2) (H1)]",1,0.9999869104451562,0.016128821136212192,1,3,0,0,0,0,0,4,0,6,4,1
"[L L H H L]","[(L L2) (H H2) (L1)]",1,0.9999869104451566,0.01612882113621219,1,3,0,0,1,0,0,4,0,6,4,1
"[L L H H H]","[(L L2) (H H2) (H1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,0,0,0,4,0,6,4,1
"[L H L L L]","[(L H2) (L L2) (L1)]",1,0.9999869104451564,0.01612882113621219,0,3,0,0,1,0,0,4,0,6,4,1
"[L H L L H]","[(L H2) (L L2) (H1)]",1,0.9999869104451564,0.01612882113621219,0,3,0,0,0,0,0,4,0,6,4,1
"[L H L H L]","[(L H2) (L H2) (L1)]",1,0.9999869104451558,0.016128821136212192,0,3,0,0,1,0,0,4,0,6,4,1
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.9999869104451564,0.01612882113621219,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H L2) (L1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,1,0,0,4,0,6,4,1
"[L H H L H]","[(L H2) (H L2) (H1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H H2) (L1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,1,0,0,4,0,6,4,1
"[L H H H H]","[(L H2) (H H2) (H1)]",1,0.9999869104451562,0.01612882113621219,1,3,0,0,0,0,0,4,0,6,4,1
"[H L L L L]","[(H L2) (L L2) (L1)]",1,0.9999869104451564,0.01612882113621219,1,3,0,0,1,0,0,4,0,6,4,1
"[H L L L H]","[(H L2) (L L2) (H1)]",1,0.999986910445156,0.01612882113621219,1,3,0,0,0,0,0,4,0,6,4,1
"[H L L H L]","[(H L2) (L H2) (L1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,1,0,0,4,0,6,4,1
"[H L L H H]","[(H L2) (L H2) (H1)]",1,0.9999869104451566,0.01612882113621219,1,3,0,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H L2) (H L2) (L1)]",1,0.999986910445156,0.016128821136212192,2,3,0,0,1,0,0,4,0,6,4,1
"[H L H L H]","[(H L2) (H L2) (H1)]",1,0.9999869104451564,0.016128821136212192,2,3,0,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H L2) (H H2) (L1)]",1,0.999986910445156,0.016128821136212192,2,3,0,0,1,0,0,4,0,6,4,1
"[H L H H H]","[(H L2) (H H2) (H1)]",1,0.999986910445156,0.01612882113621219,2,3,0,0,0,0,0,4,0,6,4,1
"[H H L L L]","[(H H2) (L L2) (L1)]",1,0.999986910445156,0.016128821136212192,1,3,0,0,1,0,0,4,0,6,4,1
"[H H L L H]","[(H H2) (L L2) (H1)]",1,0.9999869104451564,0.016128821136212185,1,3,0,0,0,0,0,4,0,6,4,1
"[H H L H L]","[(H H2) (L H2) (L1)]",1,0.9999869104451564,0.016128821136212192,1,3,0,0,1,0,0,4,0,6,4,1
"[H H L H H]","[(H H2) (L H2) (H1)]",1,0.9999869104451564,0.016128821136212192,1,3,0,0,0,0,0,4,0,6,4,1
"[H H H L L]","[(H H2) (H L2) (L1)]",1,0.9999869104451564,0.016128821136212192,2,3,0,0,1,0,0,4,0,6,4,1
"[H H H L H]","[(H H2) (H L2) (H1)]",1,0.9999869104451566,0.016128821136212192,2,3,0,0,0,0,0,4,0,6,4,1
"[H H H H L]","[(H H2) (H H2) (L1)]",1,0.9999869104451564,0.01612882113621219,2,3,0,0,1,0,0,4,0,6,4,1
"[H H H H H]","[(H H2) (H H2) (H1)]",1,0.999986910445156,0.016128821136212192,2,3,0,0,0,0,0,4,0,6,4,1
"[L L L L L L]","[(L L2) (L L2) (L L1)]",1,0.9999882790809991,0.016128843210983856,0,3,0,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L L2) (L L2) (L L2) (L1)]",1,0.9994123685306318,0.016119554331139218,0,4,0,0,1,0,0,6,0,12,9,1
