UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,137.84156484860162,59.462894033715365,0.0,12.37124808347005,26.611468422729317,9.621160618718342,0.0,0.4076681191383334,18.879938960571028,0.5039456926247355,1.2189205052802525,83.08362424043531,
"[L L]","[(L1 L)]",1,0.9999999999999996,0.016129032258064512,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999998870439,0.016129032256242647,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9998565495392114,0.016126718540955022,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999391783942,0.01612903127707087,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L2 L) (H1)]",1,0.9999999833380353,0.01612903198932315,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.999999212578771,0.016129019557722113,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999999855346828,0.016129032024752948,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999999857044904,0.01612903202749178,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,0.9998565495129449,0.01612671854053137,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999997900480373,0.01612902887174254,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[L (L1 L) L]",1,0.9999299397588309,0.016127902254174695,0,0,1,2,0,1,1,1,1,1,1,0
