UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,183.81544043564213,72.21429056805364,0.0,15.449520693397368,44.85148944026299,16.688559090723764,6.472898006350129,0.0,46.78450815726958,0.0,7.204887653304214,29.900148334642815,
"[L L]"
,[L L1],0
,,,2.5656376728322485e-67,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,7.00390750771427e-34,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,2.491843742681291e-107,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,2.4208802641000853e-73,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.016129032258064516,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,1.197476706083831e-127,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.7279973917912062e-56,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,5.493444597804237e-51,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,8.245362397426579e-122,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,8.304038449124308e-77,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.01612903225806434,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.7791706321700512e-16,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,3.7945812302543793e-147,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,1.0358787699695289e-113,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
