UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,34.045514029753015,0.023033261863296822,40.46466297663565,12.593808061829046,0.0,0.0,15.954686667604669,9.711449077354454,0.0,16.6718827416586,83.09011576028281,
"[L L]","[(L1 L)]",1,0.9999999999999339,0.01612903225806345,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999999999339,0.01612903225806345,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999810291023,0.016129031952082293,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999810291023,0.016129031952082293,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999999999999982,0.016129032258064488,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999999999999982,0.016129032258064488,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999999999999982,0.016129032258064488,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999999999999982,0.016129032258064488,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999999999999982,0.016129032258064488,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999999999999982,0.016129032258064488,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999999999999982,0.016129032258064488,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999999999999982,0.016129032258064488,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[L (L1 L) L]",1,0.9999670977296271,0.01612850157628431,0,0,1,2,0,1,1,1,1,1,1,0
"[L L L H]","[L (L1 L) H]",1,0.9999670977296273,0.016128501576284312,1,0,1,2,0,1,1,1,1,1,1,0
"[L L H L]","[L (L1 H) L]",1,0.9999670966869226,0.016128501559466497,1,0,1,2,0,1,1,1,1,1,1,0
"[L L H H]","[L (L1 H) H]",1,0.9999670966869229,0.016128501559466494,2,0,1,2,0,1,1,1,1,1,1,0
"[L H L L]","[L (H1 L) L]",1,0.9999670977296271,0.016128501576284312,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H1 L) H]",1,0.9999670977296273,0.016128501576284312,1,0,1,2,0,1,1,1,1,1,1,0
"[L H H L]","[L (H1 H) L]",1,0.9999670966869229,0.016128501559466497,1,0,1,2,0,1,1,1,1,1,1,0
"[L H H H]","[L (H1 H) H]",1,0.9999670966869229,0.016128501559466497,2,0,1,2,0,1,1,1,1,1,1,0
"[H L L L]","[H (L1 L) L]",1,0.9999670977296273,0.016128501576284312,1,0,1,2,0,1,1,1,1,1,1,0
"[H L L H]","[H (L1 L) H]",1,0.9999670977296271,0.016128501576284312,2,0,1,2,0,1,1,1,1,1,1,0
"[H L H L]","[H (L1 H) L]",1,0.9999670966869226,0.016128501559466497,2,0,1,2,0,1,1,1,1,1,1,0
"[H L H H]","[H (L1 H) H]",1,0.9999670966869226,0.016128501559466497,3,0,1,2,0,1,1,1,1,1,1,0
"[H H L L]","[H (H1 L) L]",1,0.9999670977296273,0.016128501576284312,1,0,1,2,0,1,1,1,1,1,1,0
"[H H L H]","[H (H1 L) H]",1,0.9999670977296271,0.016128501576284312,2,0,1,2,0,1,1,1,1,1,1,0
"[H H H L]","[H (H1 H) L]",1,0.9999670966869226,0.016128501559466497,2,0,1,2,0,1,1,1,1,1,1,0
"[H H H H]","[H (H1 H) H]",1,0.9999670966869229,0.016128501559466497,3,0,1,2,0,1,1,1,1,1,1,0
"[L L L L L]","[(L1 L) (L2 L) L]",1,0.9999962226163988,0.016128971332522564,0,0,2,1,0,0,1,0,3,2,4,0
"[L L L L H]","[(L1 L) (L2 L) H]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L L L H L]","[(L1 L) (L2 H) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L1 L) (L2 H) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L L H L L]","[(L1 L) (H2 L) L]",1,0.9999962226163988,0.016128971332522564,0,0,2,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L1 L) (H2 L) H]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L L H H L]","[(L1 L) (H2 H) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L L H H H]","[(L1 L) (H2 H) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L L L]","[(L1 H) (L2 L) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L H L L H]","[(L1 H) (L2 L) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L H L]","[(L1 H) (L2 H) L]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L1 H) (L2 H) H]",1,0.9999962226163988,0.016128971332522564,3,0,2,1,0,0,1,0,3,2,4,0
"[L H H L L]","[(L1 H) (H2 L) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L1 H) (H2 L) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L H H H L]","[(L1 H) (H2 H) L]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[L H H H H]","[(L1 H) (H2 H) H]",1,0.9999962226163988,0.016128971332522564,3,0,2,1,0,0,1,0,3,2,4,0
"[H L L L L]","[(H1 L) (L2 L) L]",1,0.9999962226163988,0.01612897133252256,0,0,2,1,0,0,1,0,3,2,4,0
"[H L L L H]","[(H1 L) (L2 L) H]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H L L H L]","[(H1 L) (L2 H) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H L L H H]","[(H1 L) (L2 H) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[H L H L L]","[(H1 L) (H2 L) L]",1,0.9999962226163988,0.016128971332522564,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) H]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H L H H L]","[(H1 L) (H2 H) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H L H H H]","[(H1 L) (H2 H) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L L L]","[(H1 H) (L2 L) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H H L L H]","[(H1 H) (L2 L) H]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L H L]","[(H1 H) (L2 H) L]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L H H]","[(H1 H) (L2 H) H]",1,0.9999962226163988,0.016128971332522564,3,0,2,1,0,0,1,0,3,2,4,0
"[H H H L L]","[(H1 H) (H2 L) L]",1,0.9999962226163988,0.016128971332522564,1,0,2,1,0,0,1,0,3,2,4,0
"[H H H L H]","[(H1 H) (H2 L) H]",1,0.9999962226163988,0.01612897133252256,2,0,2,1,0,0,1,0,3,2,4,0
"[H H H H L]","[(H1 H) (H2 H) L]",1,0.9999962226163988,0.016128971332522564,2,0,2,1,0,0,1,0,3,2,4,0
"[H H H H H]","[(H1 H) (H2 H) H]",1,0.9999962226163988,0.01612897133252256,3,0,2,1,0,0,1,0,3,2,4,0
"[L L L L L L]","[L (L1 L) (L2 L) L]",1,0.9999666506050783,0.01612849436459804,0,0,2,2,0,1,1,1,3,4,4,0
"[L L L L L L L]","[(L1 L) (L2 L) (L2 L) L]",1,0.9999523127692133,0.01612826310918086,0,0,3,1,0,0,1,0,5,6,9,0
