UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,310.3381301816915,124.0155753260978,0.0,30.034433420571204,73.97790602500807,34.085756408622885,7.207293391969973,0.0,78.71446877283279,7.101374291493129,0.0,62.79181210321611,
"[L L]","[(L1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999999856164501,0.016129032026071775,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L2 L) (H1)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[L (H1 L)]",1,1.0,0.016129032258064516,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,1.0,0.016129032258064516,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L H1)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H2) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,3,0,5,3,1
"[L H L L]","[L (H1 L) L]",1,0.9999990167252847,0.016129016398794913,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,1.0,0.016129032258064516,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L H1)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H2) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,3,0,5,3,1
"[H H L L]","[(H2) (H1 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,3,0,4,4,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,1.0,0.016129032258064516,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999998906351043,0.016129030494114585,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) (L2 L) (H1)]",1,0.9998384138539264,0.016126426029902035,0,1,2,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) (L H2) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L2 L) (H1 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L2 L) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,4,0,6,4,1
"[L L H H L]","[(L2 L) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,5,5,1
"[L L H H H]","[(L2 L) (H2) (H2) (H1)]",1,0.9999999999999981,0.016129032258064484,0,3,1,0,0,0,0,4,0,9,6,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L H1)]",1,1.0,0.016129032258064516,0,1,1,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H2) (H1)]",1,0.9999999999999981,0.016129032258064484,0,2,1,1,0,1,0,4,0,8,3,1
"[L H H L L]","[(L H2) (H1 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999999999999981,0.016129032258064488,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999998906351043,0.016129030494114585,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) (L2 L) (H1)]",1,0.9998384138539264,0.016126426029902035,0,1,2,0,0,0,0,4,0,6,4,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) (L H2) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H2 L) (H1 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H2 L) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,5,5,1
"[H L H H H]","[(H2 L) (H2) (H2) (H1)]",1,0.9999999999999981,0.016129032258064484,0,3,1,0,0,0,0,4,0,9,6,1
"[H H L L L]","[(H2) (H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L L H]","[(H2) (H2 L) (L H1)]",1,1.0,0.016129032258064512,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L H L]","[(H2) (H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L H H]","[(H2) (H2 L) (H2) (H1)]",1,0.9999999999999981,0.016129032258064484,0,3,1,0,0,0,0,4,0,8,7,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,1.0,0.016129032258064516,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,3,1,0,0,0,0,4,0,7,8,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,1.0,0.01612903225806452,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999999999999981,0.016129032258064484,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L2 L) (L2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,3,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L2 L) (L2 L) L (L1 L)]",1,0.9991765974182137,0.016115751571261515,0,0,3,1,0,0,0,5,0,7,8,1
