UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,49.12675650472276,0.0,31.376910975446094,34.81239632820896,49.92325874000486,0.0,0.16513501899053185,2.7137694771309593,19.166962586234455,0.0,7.840805175074578,13.328141539009424,
"[L L]","[(L L1)]",1,0.9999999999999764,0.016129032258064134,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.999999949159809,0.016129031438061436,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999284731677,0.01612903110440593,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[L (L L1)]",1,0.9999853490579883,0.016128795952548198,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[(L L2) (H1)]",1,0.9999989209156008,0.016129014853477435,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999995111168721,0.016129024372852775,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999989209447956,0.016129014853948315,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999999759,0.016129032258064127,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999999999960201,0.016129032258000327,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1 L)]",1,0.9999999491598065,0.016129031438061395,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999284731595,0.0161290311044058,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999999475,0.016129032258063666,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.999999999999843,0.016129032258061986,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1 L)]",1,0.9999999491597443,0.016129031438060392,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999999235571377,0.016129031025115124,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999999999999704,0.01612903225806404,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.999999999999994,0.016129032258064422,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999491597693,0.016129031438060798,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999284730896,0.016129031104404674,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L L1)]",1,0.9999873106315988,0.01612882759083224,0,1,1,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2) (L L2) (H1)]",1,0.9999966184628488,0.016128977717142723,0,3,0,0,0,0,0,3,0,4,4,1
"[H L H L]","[(H2) (L H1) L]",1,0.9998723119934084,0.01612697277408723,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9999989208847611,0.01612901485298002,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H2) (L L1)]",1,0.9999999999923872,0.01612903225794173,0,3,0,0,0,0,0,2,0,3,5,1
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9999999999884314,0.016129032257877922,0,3,0,0,0,0,0,2,0,3,5,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.9999999491522176,0.016129031437938993,0,2,1,0,0,0,0,2,0,3,5,1
