UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.4420029409407976,18.806083467587722,16.50255692266376,12.158012697799181,5.771594775573978,0.0,2.744318797586201,9.48264461431369,20.630698558348687,0.0,2.717092676308774,0.0,
"[L L]","[(L1 L)]",0,0.9091686850750849,0.014664011049598146,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",0,0.8654744376280794,0.013959265123033538,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9396603748869077,0.01515581249817593,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9091686850421873,0.014664011049067536,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9091686134056434,0.014664009893639411,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.8654743620249521,0.013959263903628259,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9396603181909047,0.015155811583724272,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9091686240518387,0.014664010065352237,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9091605966534773,0.014663880591185117,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.865466726826166,0.013959140755260738,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9396520423284237,0.015155678102071352,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9091606137879028,0.01466388086754682,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L2 L) (L1 L)]",0,0.7623909938078159,0.012296628932384125,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",0,0.7257508172173529,0.011705658342215371,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",0,0.7879600560831063,0.012709033162630749,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",0,0.7623909944757212,0.012296628943156794,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",0,0.7284693784040401,0.01174950610329097,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L2 H) (L1 H)]",0,0.693459459562269,0.01118482999293982,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",0,0.752900778379787,0.012143560941609467,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",0,0.7284693793984677,0.011749506119330125,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.8090534457060002,0.013049249124290329,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",1,0.7701706923170324,0.012422107940597296,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",0,0.8361874724904588,0.013486894717588044,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",0,0.8090534461801475,0.013049249131937871,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.7841475018505506,0.012647540352428235,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.7464617170336929,0.012039705113446661,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",0,0.8104462337339142,0.013071713447321205,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",0,0.7841475025824136,0.012647540364232485,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[L (L2 L) (L1 L)]",1,0.7186025745759024,0.011590364106062942,0,0,2,1,0,1,0,3,0,4,2,1
"[L L L L H]","[L (L2 L) (L1 H)]",1,0.6840668498884409,0.011033336288523238,1,0,2,1,0,1,0,3,0,4,2,1
"[L L L H L]","[L (L2 L) (H1 L)]",1,0.7427030619694636,0.011979081644668762,0,0,2,1,0,1,0,3,0,4,2,1
"[L L L H H]","[L (L2 L) (H1 H)]",1,0.7186025756525921,0.011590364123428901,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L L]","[L (L2 H) (L1 L)]",1,0.6883881296010109,0.0111030343484034,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L H]","[L (L2 H) (L1 H)]",1,0.6553044975699508,0.010569427380160494,2,0,2,1,0,1,0,3,0,4,2,1
"[L L H H L]","[L (L2 H) (H1 L)]",1,0.7114752860330412,0.011475407839242592,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H H H]","[L (L2 H) (H1 H)]",1,0.6883881312028459,0.011103034374239444,2,0,2,1,0,1,0,3,0,4,2,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,0.7752066001135407,0.012503332259895814,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L1 H)]",1,0.7379505110141835,0.01190242759700296,1,0,2,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.8012054722987332,0.012922668908044083,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H1 H)]",1,0.775206600928605,0.012503332273042013,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L L]","[L (H2 H) (L1 L)]",1,0.7523111976742993,0.012134051575391921,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L H]","[L (H2 H) (L1 H)]",1,0.7161554513108694,0.011550894375981762,2,0,2,1,0,1,0,3,0,4,2,1
