UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,105.59148484098955,2.59339081183004,35.523019231614335,6.731093400913379,37.724442502819485,1.7552388636141028,0.125118122666346,0.0,27.237165023867785,17.73028489877116,0.7216492999204452,55.05202305814395,
"[L L]"
,[L L1],1
,,,2.7438408618545777e-30,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129031847947874,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.9985055277303877e-44,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,4.101165605885019e-10,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,8.0621780588725e-17,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.9631584908846226e-56,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,4.8330643401273565e-28,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,1.1185443134538936e-62,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.689945612088009e-56,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,7.165922454417293e-40,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032257998163,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,6.635538025993741e-14,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,6.190753460889334e-85,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,3.6390907767875883e-57,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,1.3111010878496755e-25,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,0.016129032258064516,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,7.85970702534644e-37,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.1653486710377054e-48,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1
,,,0.0161290322580406,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,2.391430907846485e-14,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,1.2704145580777646e-50,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,3.088002405833259e-39,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,1.5435536042556456e-53,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.8988639477008713e-30,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,1.3995220220907314e-98,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,3.954045031698602e-84,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,2.324293625446633e-56,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,8.396477022720561e-61,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.1618099118477162e-70,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,8.263009968776033e-88,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,1.0790956041458757e-22,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,1.0619427302893621e-49,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,1.9091591582190474e-51,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,9.71174020056728e-45,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1
,,,5.393913897118174e-37,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,2.7438409316228436e-30,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,0.016129032258064436,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,9.439091786459431e-87,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,5.733972372336857e-34,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,8.062178263871335e-17,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,7.835839824775754e-59,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,3.819425549877068e-37,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,3.758713482837256e-64,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,1.439947252448067e-56,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,4.197021461831794e-75,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,2.6668100532096114e-72,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,1.56762241129295e-44,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
