UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,155.86185186332247,57.95056586619812,0.0,15.92524628640308,36.49895144047727,19.410018732211242,1.898541504402121,0.0,37.114611411705724,0.0,7.314998706656913,36.33652760675682,
"[L L]"
,[L L1],0
,,,6.962953768294781e-59,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.0964714592661674e-27,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,9.838669400785736e-88,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,8.573346277702096e-55,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.016129032258064516,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,7.486269090154129e-104,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.0276389396822991e-46,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,4.8448137483103676e-45,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,2.575248486744744e-97,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,7.819331371545429e-63,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.01612903225806451,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,7.272733878969524e-18,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,1.4218418997541886e-126,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,2.239005333868705e-95,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,6.0875644347317e-39,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,6.986015960311565e-72,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,5.315677681255368e-88,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1
,,,0.016129032258064405,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,1.2272622519261622e-18,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,3.2826913075046514e-57,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,7.280155560911747e-42,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,1.0709067061741697e-16,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,4.041912418001359e-53,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,5.716794646508616e-140,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,6.079576247431756e-108,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,9.573640816193224e-77,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,4.847776868355079e-96,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.4082770713872458e-51,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,8.279475609339459e-119,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,8.904411208659747e-32,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,1.5207765831565745e-54,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,1.231673135922097e-38,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,6.546927383026095e-91,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,1.3098337800754447e-06,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
