UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,139.44648630260957,41.41312632153219,6.488315584513883,10.165696282931671,31.937271510566884,0.1356059773867707,1.351468317804786,0.8766114821703607,40.364308735294095,12.07679504371407,0.8574630317217296,17.553864626903735,
"[L L]"
,[L L1],0
,,,1.1759347860770674e-41,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.0963664214977749e-17,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,2.0707014078483072e-69,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,7.7462665920758035e-47,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.016129032258064505,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,1.4683461832277246e-86,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,2.259180066296914e-40,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,6.522609415656572e-48,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,3.132604027398896e-92,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,1.60199747534746e-57,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032256781545,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.2829703103988662e-12,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,3.2325385713447644e-102,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,3.013812320019694e-78,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,5.744777641727693e-33,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,1.5356712823012875e-55,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.0889532684496226e-72,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1
,,,0.016129032258064516,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,1.1437188802559358e-19,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,3.3951093240817965e-49,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,4.268206938194123e-39,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,6.279109432791714e-24,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,2.2364694237267248e-54,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,6.24141311564249e-120,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,8.354878744151144e-92,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,7.789554845410016e-68,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,1.7139970627854458e-80,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.1459488261775063e-52,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,5.0586897200406553e-104,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,1.09635919942156e-17,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,1.3467075799635286e-41,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,1.2048922962556296e-30,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,5.786718503751222e-75,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1
,,,0.016128926011559845,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,7.746215565223494e-47,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,7.222076206900828e-23,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,8.801809187199468e-103,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,4.690157960275121e-59,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,1.0624650466052165e-07,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,6.725842833582989e-36,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,8.19022142184334e-46,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,1.0060419318956557e-69,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,4.1033951086294394e-92,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,2.521521397757472e-65,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,1.1782275443986402e-74,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,4.5718727081873415e-51,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,4.425821652299026e-137,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,6.809251896398965e-91,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,9.602590757768425e-74,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,1.6593557382749743e-137,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,1.0196680772350756e-110,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0
,,,1.2854217454343738e-45,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
