UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.005926694238805401,13.539517863753387,0.0,12.480773762750633,1.570240473659467,1.3173486475448117,0.0,6.768967186774478,0.0,1.0691205718281687,0.0,10.135690953469991,
"[L L]","[(L1 L)]",1,0.9999986558936211,0.016129010578929372,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999986480599276,0.016129010452579477,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.999998563650379,0.01612900909113515,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999985558626,0.016129008965525805,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999973578794218,0.01612898964321648,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999960646791212,0.016128968785147114,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999973441775939,0.016128989422219256,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999960509773188,0.016128968564150303,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999936226115735,0.01612892939696087,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999923294209149,0.01612890853904702,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999935867060867,0.01612892881784011,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999922935155107,0.01612890795992759,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999928520859984,0.016128916969129,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L2 H)]",1,0.9999928442510573,0.016128916842758988,1,0,2,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999927785523252,0.01612891578310202,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2 H)]",1,0.9999927707636388,0.016128915657478045,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L1 H) (L2 L)]",1,0.9999928437950407,0.016128916835403878,1,0,2,0,0,0,0,0,2,2,2,1
