UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,2.243868589874758,0.40109065630196683,3.087369817644339,1.6138740100772306,0.7066761234563425,1.356142011521745,0.1243726391710527,3.168909497008446,0.8167458027771864,2.089548165689653,0.7721270993351718,
"[L L]","[(L1 L)]",1,0.8630424019771026,0.01392003874156617,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.8621128914534895,0.013905046636346605,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.8629290007964624,0.01391820969026552,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.8615950241558034,0.013896693937996831,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.801016318889545,0.012919618046605567,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.6787805975574431,0.010948074154152306,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.8009664233744439,0.012918813280232963,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.6786322620793187,0.010945681646440622,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.7601536024254311,0.012260541974603726,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.6491508819396844,0.010470175515156199,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.7601060772374497,0.012259775439313704,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.6490074503784109,0.010467862102877593,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L2 L) (L1 L)]",0,0.6829367895673856,0.01101510950915137,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",0,0.67934257766241,0.010957138349393722,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",0,0.682910873961743,0.011014691515511986,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",0,0.6792549859161695,0.010955725579293054,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",0,0.6822531015790823,0.01100408228353359,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L2 H) (L1 H)]",0,0.6786647310364066,0.01094620533929688,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",0,0.6822272118998132,0.011003664708061505,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",0,0.6785772262948211,0.010944793972497119,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",0,0.6825417950220255,0.011008738629387506,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",0,0.6789349649525968,0.010950563950848334,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",0,0.682515894901129,0.011008320885502078,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",0,0.678847428728615,0.010949152076267983,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",0,0.6818540269864494,0.010997645596555637,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",0,0.6782531026301398,0.010939566171453875,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",0,0.6818281529454946,0.010997228273314437,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",0,0.6781656539201394,0.010938155708389352,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[L (L2 L) (L1 L)]",1,0.376183426979354,0.006067474628699257,0,0,2,1,0,1,0,3,0,4,2,1
"[L L L L H]","[L (L2 L) (L1 H)]",1,0.37210755411836244,0.0060017347438445605,1,0,2,1,0,1,0,3,0,4,2,1
"[L L L H L]","[L (L2 L) (H1 L)]",1,0.3761740909130016,0.006067324046983902,0,0,2,1,0,1,0,3,0,4,2,1
"[L L L H H]","[L (L2 L) (H1 H)]",1,0.3720835762118792,0.0060013480034174106,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L L]","[L (L2 H) (L1 L)]",1,0.3751641340298158,0.006051034419835744,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L H]","[L (L2 H) (L1 H)]",1,0.3711082515175747,0.005985616959960883,2,0,2,1,0,1,0,3,0,4,2,1
"[L L H H L]","[L (L2 H) (H1 L)]",1,0.37515482281677054,0.006050884238980168,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H H H]","[L (L2 H) (H1 H)]",1,0.3710843367551312,0.005985231237985996,2,0,2,1,0,1,0,3,0,4,2,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,0.3760644093444919,0.006065554989427292,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L1 H)]",1,0.37198875218201694,0.0059998185835809185,1,0,2,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.3760550762919922,0.006065404456322452,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H1 H)]",1,0.3719647820876308,0.005999431969155346,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L L]","[L (H2 H) (L1 L)]",1,0.3750451091670352,0.006049114663984436,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L H]","[L (H2 H) (L1 H)]",1,0.37098944824897984,0.005983700778209352,2,0,2,1,0,1,0,3,0,4,2,1
"[L H H H L]","[L (H2 H) (H1 L)]",1,0.3750358009676864,0.0060489645317368815,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H H H]","[L (H2 H) (H1 H)]",1,0.37096554129787085,0.005983315182223724,2,0,2,1,0,1,0,3,0,4,2,1
"[H L L L L]","[H (L2 L) (L1 L)]",1,0.3759474800373837,0.006063669032861029,1,0,2,1,0,1,0,3,0,4,2,1
"[H L L L H]","[H (L2 L) (L1 H)]",1,0.37187503538420963,0.005997984441680799,2,0,2,1,0,1,0,3,0,4,2,1
"[H L L H L]","[H (L2 L) (H1 L)]",1,0.3759381497779897,0.006063518544806285,1,0,2,1,0,1,0,3,0,4,2,1
"[H L L H H]","[H (L2 L) (H1 H)]",1,0.3718510723335962,0.005997597940864461,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H L L]","[H (L2 H) (L1 L)]",1,0.37492909407109204,0.0060472434527595485,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H L H]","[H (L2 H) (L1 H)]",1,0.3708766173104629,0.005981880924362308,3,0,2,1,0,1,0,3,0,4,2,1
"[H L H H L]","[H (L2 H) (H1 L)]",1,0.3749197886431607,0.006047093365212268,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H H H]","[H (L2 H) (H1 H)]",1,0.3708527173486867,0.005981495441107847,3,0,2,1,0,1,0,3,0,4,2,1
"[H H L L L]","[H (H2 L) (L1 L)]",1,0.37582850650179955,0.0060617501048677355,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L L H]","[H (H2 L) (L1 H)]",1,0.3717562769105985,0.005996068982429015,2,0,2,1,0,1,0,3,0,4,2,1
"[H H L H L]","[H (H2 L) (H1 L)]",1,0.375819179255172,0.006061599665405999,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L H H]","[H (H2 L) (H1 H)]",1,0.3717323216693056,0.005995682607569446,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L L]","[H (H2 H) (L1 L)]",1,0.3748101131404351,0.00604532440549089,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L H]","[H (H2 H) (L1 H)]",1,0.3707578573385724,0.005979965440944716,3,0,2,1,0,1,0,3,0,4,2,1
"[H H H H L]","[H (H2 H) (H1 L)]",1,0.3748008107251192,0.006045174366534181,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H H H]","[H (H2 H) (H1 H)]",1,0.37073396518536417,0.005979580083634907,3,0,2,1,0,1,0,3,0,4,2,1
"[L L L L L L]","[L L L L (L1 L)]",0,0.30606971938473876,0.004936608377173201,0,0,1,4,0,1,0,4,0,4,0,1
"[L L L L L L L]","[L L L L L (L1 L)]",0,0.4972407274240237,0.008020011732645537,0,0,1,5,0,1,0,5,0,5,0,1
