UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,12.02790085746161,0.0,1.7194727212415513,0.0,4.039159916773166,0.6981444804200131,4.342630925904586,2.393469070545652,7.7445372478324,0.0,
"[L L]"
,[L L1],1
,,,0.00013021373852187295,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.01599871227253077,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.0103910758521113e-08,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,2.8428386432107096e-10,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,9.559475327940501e-08,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.6406397047922194e-10,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,5.4384098296938944e-08,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,9.218472671506036e-08,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,2.7414297796598e-10,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,1.4213190585745e-09,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.015428011141212613,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,0.0007008728525648569,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1
,,,0.0001302133445142739,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,0.015998663862783213,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0
,,,9.559446402375772e-08,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,1.5867496484180899e-09,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,5.639566242009474e-08,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.4738909410791136e-09,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,3.0354461213946866e-07,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,7.933086248958089e-09,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1
,,,0.0007008616879351469,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,0.015427765379044877,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,9.218325824851193e-08,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.5301278594909842e-09,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,8.103251933715244e-19,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,2.411217791036407e-11,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,2.9625429776535256e-09,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,1.827025587259031e-13,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.7701647495384504e-14,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,2.9889366137405294e-15,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1
,,,0.015998627554561422,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,0.00013021304900115888,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,3.212585235373429e-15,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,9.553726683131027e-18,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,9.559424707657821e-08,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,2.842823589529331e-10,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,3.492835484698339e-08,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,3.1005568174820116e-17,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,3.523953557715421e-14,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,2.0870226348065387e-13,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
