UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,11.639006319012733,0.0,0.0,1.0346062781317809,3.486231877195281,0.634077262912966,3.1407030603861434,0.0,6.342360272091953,0.07240626639296631,1.368873206616947,
"[L L]"
,[L L1],0
,,,1.1776832087325212e-13,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.4218232912841676e-07,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.1208670210007461e-17,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,9.799276418462168e-08,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.016128792082853165,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.591457552780345e-16,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,3.154117650485858e-17,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1
,,,0.016128792082639044,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,9.799276418332077e-08,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,7.292356590536116e-16,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0
,,,1.421823291265292e-07,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,3.313998293952487e-13,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,1.177670229583466e-13,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,1.4218076214874931e-07,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016128614328772124,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,2.7574841171605076e-07,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,3.1540828892584694e-17,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,7.29227622217522e-16,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,8.87558320988237e-17,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,2.0520451323515908e-15,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,3.3139617706517206e-13,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,1.4218076214685397e-07,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1
,,,0.016128614328557122,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,2.757484117123749e-07,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,4.8529668207764263e-29,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,5.481852626250508e-25,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,6.618270249245335e-19,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
