UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,18.71819728558027,0.0,13.377286086626711,0.8000876236961221,8.746964882193382,0.0,11.95059849400939,0.0,0.0,6.441627423755719,36.99157626923521,
"[L L]","[(L1 L)]",1,0.9125856169462837,0.014719122853972318,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9125856169462836,0.014719122853972316,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.8242678376783007,0.013294642543198398,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.8242678376783007,0.013294642543198398,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.999999992573397,0.0161290321382806,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.999999992573397,0.0161290321382806,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.999999992573397,0.0161290321382806,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.999999992573397,0.0161290321382806,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.999999992573397,0.0161290321382806,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.999999992573397,0.0161290321382806,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.999999992573397,0.0161290321382806,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.999999992573397,0.0161290321382806,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L1 L) L L]",1,0.999960093820298,0.016128388610004808,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) L H]",1,0.9999600938202983,0.016128388610004808,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H L]","[(L1 L) H L]",1,0.9999558885366909,0.016128320782849852,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H H]","[(L1 L) H H]",1,0.9999558885366909,0.016128320782849852,2,0,1,2,0,0,1,0,2,0,2,0
"[L H L L]","[(L1 H) L L]",1,0.9999600938202983,0.016128388610004808,1,0,1,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L1 H) L H]",1,0.999960093820298,0.01612838861000481,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H L]","[(L1 H) H L]",1,0.9999558885366909,0.016128320782849852,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H H]","[(L1 H) H H]",1,0.9999558885366909,0.016128320782849852,3,0,1,2,0,0,1,0,2,0,2,0
"[H L L L]","[(H1 L) L L]",1,0.9999600871178005,0.016128388501900008,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H1 L) L H]",1,0.9999600871178005,0.016128388501900008,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H L]","[(H1 L) H L]",1,0.9999558818342494,0.01612832067474596,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H H]","[(H1 L) H H]",1,0.9999558818342494,0.016128320674745962,2,0,1,2,0,0,1,0,2,0,2,0
"[H H L L]","[(H1 H) L L]",1,0.9999600871178005,0.016128388501900008,1,0,1,2,0,0,1,0,2,0,2,0
"[H H L H]","[(H1 H) L H]",1,0.9999600871178007,0.016128388501900008,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H L]","[(H1 H) H L]",1,0.9999558818342494,0.016128320674745962,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H H]","[(H1 H) H H]",1,0.9999558818342497,0.016128320674745962,3,0,1,2,0,0,1,0,2,0,2,0
"[L L L L L]","[(L1 L) (L2 L) L]",1,0.9999999835977607,0.016129031993512268,0,0,2,1,0,0,1,0,3,2,4,0
