UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,17.09301376528595,0.1370634506903307,1.602200194575915,2.263486213165441,20.953646504360115,3.13442853681513,0.2210150909459101,9.631828780902204,4.149900780536906,2.657412958505292,0.0959068467292742,
"[L L]","[(L1 L)]",1,0.9999999567362334,0.016129031560261832,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999567362334,0.016129031560261832,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999567362317,0.016129031560261804,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999567362317,0.016129031560261804,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999479324017144,0.01612819245809216,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999394039789752,0.016128054902886692,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999479324017142,0.01612819245809216,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999394039789752,0.016128054902886692,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999006202817622,0.01612742935938326,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9998920926660335,0.016127291817194085,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999006202817622,0.016127429359383258,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9998920926660333,0.016127291817194085,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999998391096657,0.016129029663059128,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",1,0.9999998390109589,0.016129029661467082,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999998391096641,0.016129029663059097,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",1,0.999999839010957,0.01612902966146705,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",1,0.9999998391096657,0.016129029663059125,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L2 H) (L1 H)]",1,0.9999998390109589,0.016129029661467082,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",1,0.9999998391096641,0.0161290296630591,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",1,0.9999998390109572,0.016129029661467054,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.999999838561995,0.01612902965422573,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",1,0.9999998384632883,0.016129029652633683,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.999999838561993,0.016129029654225694,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",1,0.9999998384632864,0.01612902965263365,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.999999838561995,0.016129029654225725,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.9999998384632881,0.016129029652633683,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",1,0.9999998385619933,0.016129029654225698,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",1,0.9999998384632864,0.016129029652633655,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999823678360718,0.01612874786832374,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L1 H)]",1,0.9999823677373316,0.016128747866731158,1,0,2,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999823678360699,0.016128747868323717,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) L (H1 H)]",1,0.9999823677373296,0.016128747866731127,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L2 L) H (L1 L)]",1,0.9999823678358666,0.016128747868320435,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L2 L) H (L1 H)]",1,0.9999823677371263,0.016128747866727848,2,0,2,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L2 L) H (H1 L)]",1,0.9999823678358649,0.016128747868320407,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L2 L) H (H1 H)]",1,0.9999823677371245,0.01612874786672782,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L2 H) L (L1 L)]",1,0.9999823678360715,0.016128747868323745,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L2 H) L (L1 H)]",1,0.9999823677373314,0.016128747866731158,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L2 H) L (H1 L)]",1,0.9999823678360699,0.016128747868323717,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L2 H) L (H1 H)]",1,0.9999823677373296,0.01612874786673113,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L2 H) H (L1 L)]",1,0.9999823678358666,0.016128747868320435,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L2 H) H (L1 H)]",1,0.9999823677371263,0.016128747866727848,3,0,2,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L2 H) H (H1 L)]",1,0.9999823678358649,0.016128747868320407,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H H H]","[(L2 H) H (H1 H)]",1,0.9999823677371245,0.01612874786672782,3,0,2,1,0,0,0,3,0,3,3,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999823672875079,0.01612874785947594,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) L (L1 H)]",1,0.9999823671887678,0.016128747857883353,1,0,2,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,0.9999823672875062,0.016128747859475913,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) L (H1 H)]",1,0.9999823671887658,0.016128747857883322,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L L]","[(H2 L) H (L1 L)]",1,0.9999823672873029,0.01612874785947263,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L H]","[(H2 L) H (L1 H)]",1,0.9999823671885625,0.016128747857880047,2,0,2,1,0,0,0,3,0,3,3,1
"[H L H H L]","[(H2 L) H (H1 L)]",1,0.9999823672873012,0.016128747859472603,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H H H]","[(H2 L) H (H1 H)]",1,0.9999823671885606,0.016128747857880016,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L L L]","[(H2 H) L (L1 L)]",1,0.9999823672875077,0.01612874785947594,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L L H]","[(H2 H) L (L1 H)]",1,0.9999823671887673,0.016128747857883353,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L H L]","[(H2 H) L (H1 L)]",1,0.9999823672875064,0.016128747859475913,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L H H]","[(H2 H) L (H1 H)]",1,0.9999823671887658,0.016128747857883322,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L L]","[(H2 H) H (L1 L)]",1,0.9999823672873029,0.01612874785947263,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L H]","[(H2 H) H (L1 H)]",1,0.9999823671885625,0.016128747857880047,3,0,2,1,0,0,0,3,0,3,3,1
"[H H H H L]","[(H2 H) H (H1 L)]",1,0.9999823672873012,0.016128747859472603,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H H H]","[(H2 H) H (H1 H)]",1,0.9999823671885608,0.01612874785788002,3,0,2,1,0,0,0,3,0,3,3,1
"[L L L L L L]","[(L2 L) L L (L1 L)]",1,0.9999546777729591,0.01612830125440255,0,0,2,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L2 L) L L L (L1 L)]",1,0.9999584208660586,0.0161283616268719,0,0,2,3,0,0,0,5,0,5,5,1
