UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,12.901742030183888,26.83494407156947,3.7469732639397124,3.314542107670975,0.0,28.34017356909176,7.445955931276219,0.0,7.087408685124872,54.760530164598286,
"[L L]"
,[L L1],0
,,,9.765080629599896e-34,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.044003904851501e-06,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,2.388465750769232e-25,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,0.01612798825155595,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,2.603435079652869e-12,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.8337559297783034e-16,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.0125321701428358e-23,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1
,,,2.6034350796509753e-12,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,0.01612798825154422,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,1.201302149846375e-14,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0
,,,1.0440039048507417e-06,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,4.139669274438641e-32,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,2.303633948905941e-35,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,2.462860194637047e-08,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,6.141640464372409e-14,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,0.01612900762940087,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,2.3886167149832424e-25,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,2.833935038788513e-16,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,1.0125961677627065e-23,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,1.2013780787705147e-14,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,9.765697836568104e-34,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,2.4628601946352563e-08,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1
,,,6.141640464367943e-14,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,0.01612900762938914,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,5.417312429955077e-38,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,2.65071589019642e-43,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,2.833932299164592e-16,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,1.3823862793155036e-22,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,7.066983874984447e-22,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,7.22888756204954e-36,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,9.76568839587207e-34,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,2.5128346997482406e-59,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,4.977006336141362e-34,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,3.0831995905928307e-24,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1
,,,2.435272093200536e-39,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.5086237415882558e-29,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,0.01612899203715386,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,4.566047860436674e-47,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,4.11423624905039e-22,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,4.0220906716762625e-08,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,2.930958568294747e-43,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,1.9958300823445522e-28,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,5.135522333312095e-54,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,3.658011474402967e-15,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,3.447260030806762e-28,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,2.234188220736895e-52,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
