UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.4420029409407976,18.806083467587722,16.50255692266376,12.158012697799181,5.771594775573978,0.0,2.744318797586201,9.48264461431369,20.630698558348687,0.0,2.717092676308774,0.0,
"[L L]"
,[L L1],1
,,,1.8232830457783175e-15,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.0014650212084645487,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,4.86455954781435e-22,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,1.1154623475034937e-22,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.014664011049598146,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,7.006565917235582e-27,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,2.313047234764603e-19,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,0.013959265123033538,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.0618537173012666e-22,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,3.331548881406802e-24,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.0021697671341640253,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,8.669520366187324e-13,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,1.211214607520157e-15,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,0.0009732197598873742,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.01515581249817593,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
