UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,148.79283575834785,17.185102706791934,87.06015522264413,12.292979308396767,73.06167630185806,0.1705290102670206,55.064396271511626,22.17129657762135,0.44333516989749544,10.6190373058076,14.133548252335878,0.0,
"[L L]"
,[L L1],1
,,,6.665481090743052e-54,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032258064516,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,8.032749799488278e-94,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,7.82940737392162e-70,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,7.265384117126307e-33,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.193804799843537e-84,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,4.316652580083225e-62,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,1.7432154387697385e-97,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.8785440095954577e-134,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,1.1789105083351213e-52,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,3.581907424738197e-22,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,3.550350251470426e-88,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,8.591084867515685e-37,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016128938855465215,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,9.340259930203774e-08,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,9.582841650495783e-32,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,2.617146622734031e-22,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,5.905743327697596e-12,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1
,,,0.016129032252158775,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,2.1880208473992852e-68,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,9.852476528368335e-49,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,4.438085641981046e-79,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,2.5700930396027097e-84,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,4.702398182306282e-135,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,5.363010871174257e-89,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,1.297733414346516e-37,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,2.4792182405324097e-39,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,5.845689676851528e-68,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,5.169749705980076e-81,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1
,,,0.016129032258064512,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,7.904807691777172e-54,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,6.37043815252439e-79,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,6.864985339028683e-116,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,7.265384117126281e-33,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,7.829407373921701e-70,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,1.8945483810746452e-18,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,1.7218117153690622e-144,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,7.54726727981911e-62,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,8.534065464532024e-49,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,5.030721251706932e-87,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,1.4142267057548357e-48,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,6.931097887771518e-100,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
