UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,3.538261221546318,29.617879961383224,45.34381870572058,52.49730679393447,24.764435620933938,0.28079402056830377,0.0,14.93851016443383,0.0,10.662065658318653,14.90576552788825,
"[L L]"
,[L L1],1
,,,9.13460274756454e-56,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032257988417,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,2.7663262292506005e-54,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,8.894120581012332e-50,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,7.609809791616789e-14,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,8.998929766385535e-61,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.742585315434995e-31,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,7.609809791616789e-14,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,8.894120581012332e-50,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,5.668674467863775e-38,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032257988417,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,5.7541386268642405e-33,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1
,,,9.13460274756454e-56,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032257988417,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0
,,,7.609809791616789e-14,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,5.60265226649682e-27,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,1.742585315434995e-31,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,5.668674467863775e-38,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,1.0977018844790036e-08,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,3.5708522221298775e-15,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1
,,,5.754134710739101e-33,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,0.016129021280966,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,7.609804612567523e-14,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.60264845346957e-27,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,6.553918082062193e-70,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,9.2419488485312e-67,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,1.631857402276015e-13,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,1.24306372318495e-24,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,7.699237151820905e-25,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,4.005276336184538e-67,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,1.6564602122071277e-08,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,5.337281400816397e-51,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,5.542222385225267e-23,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,6.47758558108548e-59,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],1
,,,7.815315228248905e-20,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,9.13430925635507e-56,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,0.01612851403849751,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,2.0147146344548646e-63,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,3.958627483388938e-56,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,7.609565291407935e-14,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,2.3667927443840072e-18,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,1.1746769772185265e-11,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,3.7849273627415854e-54,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,2.107175107678196e-65,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,5.8648766652515775e-36,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,2.8410317863113014e-60,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,5.016429788323519e-07,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,2.1320062648973654e-76,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,2.107242127073332e-65,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,6.4777916028187435e-59,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,1.0755321650866286e-83,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,2.993516521127868e-54,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],1
,,,9.134599776055908e-56,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,0.0161290270111748,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0
,,,3.8840304269985393e-32,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,2.0205398082326593e-74,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0
,,,2.8288291844624613e-41,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,3.3062518720787575e-77,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0
,,,5.2468136165204875e-09,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,2.971508600814552e-62,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0
,,,7.609807316127036e-14,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
