UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,2.564799540918437,5.244450773879258,36.289289143749826,39.533541049268884,55.06980142282521,0.0,35.96737279399718,11.488661748381531,0.0,8.594486461666746,0.0,0.0,
"[L L]","[(L L1)]",1,0.9999999999999671,0.016129032258063985,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999974,0.016129032258064478,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999995721,0.016129032258057615,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999873029407145,0.016128827466785716,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L L1)]",1,0.9999077101596592,0.01612754371225257,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[(L L1) (H2)]",1,0.9999999998949947,0.01612903225637088,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[L (H L1)]",1,0.9999059898625344,0.016127515965524752,1,1,0,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H1) (H2)]",1,0.999999999895025,0.01612903225637137,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) (L L2)]",1,0.9999897545001798,0.016128867008067416,0,2,0,0,0,0,0,0,2,1,2,1
"[H L H]","[(H1) (L H2)]",1,0.9999755125788735,0.01612863729965925,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H L2)]",1,0.9999897544997849,0.016128867008061046,1,2,0,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H H2)]",1,0.9998046665357556,0.01612588171831864,1,2,0,0,0,0,0,0,2,1,2,1
"[L L L L]","[(L L1) (L L2)]",1,0.9999999998949617,0.016129032256370347,0,2,0,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L L1) (L H2)]",1,0.9999999998949921,0.01612903225637084,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L L1) (H L2)]",1,0.9999999998945668,0.01612903225636398,1,2,0,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L L1) (H H2)]",1,0.9999999998945266,0.016129032256363335,1,2,0,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L H1) (L L2)]",1,0.9999999998949921,0.016129032256370843,0,2,0,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L H1) (L H2)]",1,0.9999999998950224,0.016129032256371332,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H L2)]",1,0.9999999998945971,0.016129032256364473,1,2,0,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H H2)]",1,0.9999999998945569,0.016129032256363824,1,2,0,0,0,0,0,0,2,2,2,1
"[H L L L]","[(H L1) (L L2)]",1,0.9999999998945668,0.01612903225636398,1,2,0,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H L1) (L H2)]",1,0.9999999975440411,0.016129032218452275,1,2,0,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H L1) (H L2)]",1,0.9999999998941719,0.01612903225635761,2,2,0,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H L1) (H H2)]",1,0.9999999693414812,0.016129031763572277,2,2,0,0,0,0,0,0,2,2,2,1
"[H H L L]","[(H H1) (L L2)]",1,0.9999873028357104,0.016128827465092102,1,2,0,0,0,0,0,0,2,2,2,1
"[H H L H]","[(H H1) (L H2)]",1,0.9999873026549061,0.016128827462175907,1,2,0,0,0,0,0,0,2,2,2,1
"[H H H L]","[(H H1) (H L2)]",1,0.9999873028353155,0.016128827465085732,2,2,0,0,0,0,0,0,2,2,2,1
"[H H H H]","[(H H1) (H H2)]",1,0.9999873004847788,0.016128827427173854,2,2,0,0,0,0,0,0,2,2,2,1
"[L L L L L]","[(L L1) L (L L2)]",1,0.9999999981017597,0.016129032227447736,0,2,0,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L L1) (L L2) (H2)]",1,0.9997977149415425,0.01612576959583133,0,3,0,0,0,0,0,0,3,6,4,1
"[L L L H L]","[(L L1) L (H L2)]",1,0.9999999980858332,0.016129032227190858,1,2,0,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L L1) (L H2) (H2)]",1,0.9999844342761356,0.016128781198002186,0,3,0,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L L1) (H2) (L L2)]",1,0.9999999970133512,0.016129032209892764,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H L H]","[(L L1) (H2) (L H2)]",1,0.9999857548002964,0.016128802496778973,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H H L]","[(L L1) (H2) (H L2)]",1,0.9999999970129563,0.01612903220988639,1,3,0,0,0,0,0,0,3,5,5,1
"[L L H H H]","[(L L1) (H2) (H H2)]",1,0.9998149076073739,0.016126046896893124,1,3,0,0,0,0,0,0,3,5,5,1
"[L H L L L]","[(L H1) L (L L2)]",1,0.9999999998527332,0.016129032255689246,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L H1) (L L2) (H2)]",1,0.9997977149419269,0.016125769595837534,0,3,0,0,0,0,0,0,3,6,4,1
"[L H L H L]","[(L H1) L (H L2)]",1,0.9999999998368069,0.016129032255432368,1,2,0,1,0,0,0,0,3,3,3,1
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.9999844342761932,0.016128781198003116,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) (L L2)]",1,0.9999999970133817,0.016129032209893254,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999857548003269,0.016128802496779466,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H L2)]",1,0.9999999970129866,0.016129032209886887,1,3,0,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H H2)]",1,0.9998149076074042,0.016126046896893616,1,3,0,0,0,0,0,0,3,5,5,1
"[H L L L L]","[(H1) (L L2) (L L2)]",1,0.9999897544996124,0.016128867008058264,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L L H]","[(H1) (L L2) (L H2)]",1,0.9999897518630884,0.016128866965533686,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L H L]","[(H1) (L L2) (H L2)]",1,0.9999897544992175,0.01612886700805189,1,3,0,0,0,0,0,0,4,4,6,1
"[H L L H H]","[(H1) (L L2) (H H2)]",1,0.999989720229542,0.01612886645531519,1,3,0,0,0,0,0,0,4,4,6,1
"[H L H L L]","[(H1) (L H2) (L L2)]",1,0.9999755125787985,0.016128637299658043,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999755123759925,0.016128637296386975,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H L2)]",1,0.9999755125784038,0.016128637299651673,1,3,0,0,0,0,0,0,4,4,6,1
"[H L H H H]","[(H1) (L H2) (H H2)]",1,0.9999755099423192,0.01612863725713418,1,3,0,0,0,0,0,0,4,4,6,1
"[H H L L L]","[(H1) (H L2) (L L2)]",1,0.9999897544928172,0.016128867007948664,1,3,0,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H L2) (L H2)]",1,0.999989720222342,0.016128866455199065,1,3,0,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H L2) (H L2)]",1,0.9999897544924222,0.016128867007942294,2,3,0,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H L2) (H H2)]",1,0.99998930904317,0.01612885982327694,2,3,0,0,0,0,0,0,4,4,6,1
"[H H H L L]","[(H1) (H H2) (L L2)]",1,0.9998046665351886,0.016125881718309486,1,3,0,0,0,0,0,0,4,4,6,1
"[H H H L H]","[(H1) (H H2) (L H2)]",1,0.9998046638996068,0.01612588167580011,1,3,0,0,0,0,0,0,4,4,6,1
"[H H H H L]","[(H1) (H H2) (H L2)]",1,0.9998046665347935,0.01612588171830312,2,3,0,0,0,0,0,0,4,4,6,1
"[H H H H H]","[(H1) (H H2) (H H2)]",1,0.9998046322773682,0.016125881165764,2,3,0,0,0,0,0,0,4,4,6,1
"[L L L L L L]","[(L L1) (L L2) (L L2)]",1,0.9999999998949288,0.01612903225636982,0,3,0,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L L1) (L L2) L (L L2)]",1,0.9998149104862593,0.016126046943326762,0,3,0,1,0,0,0,0,5,7,8,1
