UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,141.8915938693174,43.584324609239175,8.76827174208192,0.4911442405294592,14.69586023192032,0.0,0.43712579310639266,17.370657975707942,2.093861147010632,11.390015098607101,3.605008207590443,5.857136548464894,
"[L L]","[(L1 L)]",1,0.9999999999999991,0.016129032258064505,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999998023,0.016129032258061327,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999996,0.016129032258064512,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999997680623058,0.01612902851713396,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999999999995721,0.016129032258057615,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[L (L H1)]",1,0.9996630887267853,0.01612359820527073,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9982286464662793,0.016100462039778697,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H1) (H2)]",1,0.9999999999997956,0.01612903225806122,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) (H2)]",1,0.9999999999997687,0.01612903225806079,0,1,1,0,0,0,0,0,1,2,1,1
"[H H L]","[(H1) (H2 L)]",1,0.9999981175521171,0.016129001896001884,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999997680622518,0.016129028517133097,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L1 L) L L]",1,0.9999999999035305,0.016129032256508555,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) (L H2)]",1,0.9999929053418585,0.016128917828094492,0,1,1,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999998245340632,0.01612902942796876,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[L (L H1) (H2)]",1,0.9999908373152484,0.016128884472826586,0,2,0,1,0,1,0,1,1,4,1,1
"[L H L L]","[L (H1 L) L]",1,0.9999921441886704,0.016128905551430168,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[(L H1) (L H2)]",1,0.5316830761468767,0.008575533486239947,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H2 L)]",1,0.9999999999997458,0.01612903225806041,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,0.9999999999930097,0.016129032257951773,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1 L) L L]",1,0.9999999999999998,0.016129032258064512,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H1 L) (L H2)]",1,0.9999930804945033,0.01612892065313715,0,1,1,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H1 L) (H2 L)]",1,0.9999999999999434,0.016129032258063603,0,0,2,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H1 L) (H2) (H2)]",1,0.9999999999929828,0.01612903225795134,0,2,1,0,0,0,0,0,2,5,3,1
"[H H L L]","[(H1) (H2 L) L]",1,0.9999981175521199,0.016129001896001933,0,1,1,1,0,0,1,0,3,1,4,0
"[H H L H]","[(H1) (H2 L) (H2)]",1,0.9999981175502977,0.016129001895972547,0,2,1,0,0,0,0,0,3,4,4,1
"[H H H L]","[(H1) (H2) (H2 L)]",1,0.9999997680618663,0.016129028517126876,0,2,1,0,0,0,0,0,3,3,5,1
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.9999997680554633,0.0161290285170236,0,4,0,0,0,0,0,0,3,6,6,1
"[L L L L L]","[(L1 L) L L L]",1,0.9999999999035292,0.016129032256508538,0,0,1,3,0,0,1,0,3,0,3,0
"[L L L L H]","[(L1 L) L (L H2)]",1,0.9999930803965941,0.01612892065155797,0,1,1,1,0,0,0,0,3,3,3,1
"[L L L H L]","[(L1 L) L (H2 L)]",1,0.999999999490458,0.0161290322498461,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L1 L) (L H2) (H2)]",1,0.9999866380686946,0.016128816743043454,0,2,1,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L1 L) (H2 L) L]",1,0.9999935574385217,0.01612892834578261,0,0,2,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L1 L) (H2 L) (H2)]",1,0.9999862432578198,0.01612881037512613,0,1,2,0,0,0,0,0,3,6,4,1
"[L L H H L]","[L (L H1) (H2 L)]",1,0.9999997508895894,0.016129028240154667,0,1,1,1,0,1,0,1,2,4,2,1
"[L L H H H]","[L (L H1) (H2) (H2)]",1,0.9999991507771037,0.016129018560921027,0,3,0,1,0,1,0,1,2,8,3,1
"[L H L L L]","[L (H1 L) L L]",1,0.9999921441886704,0.016128905551430168,0,0,1,3,0,1,1,1,2,1,2,0
