UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,105.59148484098955,2.59339081183004,35.523019231614335,6.731093400913379,37.724442502819485,1.7552388636141028,0.125118122666346,0.0,27.237165023867785,17.73028489877116,0.7216492999204452,55.05202305814395,
"[L L]","[(L L1)]",1,0.9999999745727682,0.016129031847947874,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999958858,0.016129032257998163,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H2) (H1)]",1,0.9999999999985173,0.0161290322580406,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.999999999999995,0.016129032258064436,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[L (L H1)]",1,0.9999964868218838,0.016128975593901352,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[(L H1) L]",1,0.9999999999958858,0.016129032257998163,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999999999944034,0.016129032257974248,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.8531612374260968,0.013760665119775752,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2) (L H1)]",1,0.9999999999762009,0.016129032257680663,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1) L]",1,0.9999999999985173,0.0161290322580406,0,2,0,1,0,0,1,1,1,1,3,0
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999999985173,0.0161290322580406,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[L (L L1) L]",1,0.9997910675399009,0.01612566237967582,0,1,0,2,0,1,1,1,1,1,1,0
"[L L L H]","[(L L2) (L H1)]",1,0.9999860600046507,0.01612880741942985,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[L (L H1) L]",1,0.9999982927553659,0.01612900472186074,0,1,0,2,0,1,1,1,1,1,1,0
"[L L H H]","[L (L H2) (H1)]",1,0.9999982927535872,0.016129004721832055,0,2,0,1,0,1,0,3,0,4,1,1
"[L H L L]","[(L H1) L L]",1,0.9999999999586812,0.016129032257398083,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H2) (L H1)]",1,0.9999999999720868,0.01612903225761431,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1) L]",1,0.9999999999944034,0.016129032257974244,0,2,0,1,0,0,1,2,1,2,3,0
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999999941072,0.01612903225796947,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) (L L1) L]",1,0.999999999999995,0.016129032258064436,0,2,0,1,0,0,1,1,1,1,4,0
"[H L L H]","[(H2) L (L H1)]",1,0.9999999999675685,0.016129032257541427,0,2,0,1,0,0,0,2,0,2,3,1
"[H L H L]","[(H2) (L H1) L]",1,0.9999999999762009,0.01612903225768066,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9999999999744222,0.016129032257651978,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H1 L) L]",1,0.8532446377137671,0.01376201028570592,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9999999999762009,0.016129032257680663,0,3,0,0,0,0,0,2,0,3,5,1
"[H H H L]","[(H2) (H2) (H1) L]",1,0.9999999999985173,0.0161290322580406,0,3,0,1,0,0,1,2,1,3,6,0
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999999982213,0.01612903225803583,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L L2) (L L1) L]",1,0.9999713133731954,0.016128569570535406,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L L2) L (L H1)]",1,0.9999713072912514,0.016128569472439538,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L L2) (L H1) L]",1,0.9999713143858516,0.016128569586868573,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9999564768643299,0.01612833027200532,0,3,0,0,0,0,0,4,0,6,4,1
