UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,1.4099792881438158,27.92965648050105,15.942360157819811,0.0,9.03365188864263,48.38000690862919,16.45325324227381,0.0,14.152891696784732,4.919297857903711,0.0,
"[L L]"
,[L L1],1
,,,1.1710737301062239e-26,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032237488985,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,1.4681090357468413e-18,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,1.3687852465236475e-32,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,4.900708189969962e-14,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.0526523656795803e-11,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.4681090357468413e-18,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,4.900708189969962e-14,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.3687852465236475e-32,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,2.0526523656795803e-11,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032237488985,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.1710737301062239e-26,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1
,,,1.1710737301062239e-26,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032237488985,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0
,,,4.900708189969962e-14,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,1.3687852465236475e-32,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,1.4681090357468413e-18,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,2.0526523656795803e-11,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,1.4681090357468413e-18,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,2.0526523656795803e-11,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1
,,,1.1710737301062239e-26,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,0.016129032237488985,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,4.900708189969962e-14,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.3687852465236475e-32,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,1.0475941994992427e-24,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,1.1440445244189153e-30,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,1.575676282466173e-06,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],1
,,,0.016127455428253876,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,4.7875963966859464e-18,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,1.3720313611638967e-15,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,1.2596752590761962e-15,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,7.664780021688348e-36,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
