UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,280.9340251514606,117.82175286176926,0.0,35.124469912411,82.40779888892338,0.0,0.00012128451792436736,55.15818460201039,19.371314576370658,8.16246688963285,0.0,104.67548212332133,
"[L L]","[(L1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1) (H2)]",1,0.9999999805756415,0.01612903194476841,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) (H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,0.999999999999958,0.01612903225806384,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,1.0,0.016129032258064516,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) (H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,1,2,1,1
"[H H L]","[(H1) (H2 L)]",1,0.9999999257297615,0.016129031060157444,0,1,1,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H2) (H2)]",1,0.9999999805753782,0.016129031944764165,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L1 L) L L]",1,1.0,0.016129032258064516,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) (L H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2) (H2)]",1,0.9999999990767477,0.016129032243173354,0,2,1,0,0,0,0,0,2,5,3,1
"[L H L L]","[L (H1 L) L]",1,1.0,0.016129032258064516,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H1 L) (H2)]",1,0.9999999999999479,0.016129032258063676,0,1,1,1,0,1,0,1,1,4,1,1
"[L H H L]","[(L H1) (H2 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L H1) (H2) (H2)]",1,0.9999999990767477,0.01612903224317335,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1 L) L L]",1,1.0,0.016129032258064516,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H1 L) (L H2)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H1 L) (H2 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H1 L) (H2) (H2)]",1,0.9999999990767477,0.016129032243173354,0,2,1,0,0,0,0,0,2,5,3,1
"[H H L L]","[(H1) (H2 L) L]",1,0.9999999257297615,0.01612903106015744,0,1,1,1,0,0,1,0,3,1,4,0
"[H H L H]","[(H1) (H2 L) (H2)]",1,0.9999999257297615,0.01612903106015744,0,2,1,0,0,0,0,0,3,4,4,1
"[H H H L]","[(H1) (H2) (H2 L)]",1,0.9999999805756415,0.016129031944768415,0,2,1,0,0,0,0,0,3,3,5,1
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.9999999796521263,0.016129031929873,0,4,0,0,0,0,0,0,3,6,6,1
"[L L L L L]","[(L1 L) (L2 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,0,3,2,4,0
"[L L L L H]","[(L1 L) (L2 L) (H2)]",1,0.9999759912750122,0.016128645020564714,0,1,2,0,0,0,0,0,3,6,4,1
"[L L L H L]","[(L1 L) L (H2 L)]",1,0.9931994305795219,0.016019345654508417,0,0,2,1,0,0,0,0,3,3,3,1
"[L L L H H]","[(L1 L) (L H2) (H2)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L1 L) (H2 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L1 L) (H2 L) (H2)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,6,4,1
"[L L H H L]","[(L1 L) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,5,5,1
"[L L H H H]","[(L1 L) (H2) (H2) (H2)]",1,0.9999967614018468,0.016128980022610435,0,3,1,0,0,0,0,0,3,9,6,1
