UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,77.4436398671407,2.636460287031771,16.562924829689933,0.0,25.048962672654852,0.0,18.068314909219474,10.284210795432232,0.0,0.894544249874715,15.262838430884848,0.0,
"[L L]"
,[L L1],1
,,,2.979271107815604e-18,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.01612901782291726,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,6.636163777794963e-37,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,7.135849544533486e-28,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,1.4435147254332972e-08,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,1.9421961767941103e-32,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,5.018081198236542e-26,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,3.357918013874564e-42,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.6599482712374314e-61,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,1.4686343562930995e-21,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016128806973927004,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,2.252841375103394e-07,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,7.74375604092611e-46,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,4.1922730319093936e-30,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016129032197770964,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,6.02919098485033e-11,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,5.606998658445953e-20,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.6409919529354894e-15,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,5.510835817709275e-07,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1
,,,0.016128481174482748,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,7.610946738796965e-33,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,5.4489185166560145e-28,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,4.876672716737337e-34,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.8229482599632945e-42,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,4.159470277220204e-58,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,7.939578796590797e-33,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,4.298286503055415e-17,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,2.473002087300766e-23,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,3.846880156878312e-23,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,1.3369112727519819e-34,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1
,,,0.016129017819054046,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,2.9792711071019987e-18,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,7.562437186604458e-34,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,3.7384041189739674e-53,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,1.4435147250875468e-08,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,7.135849542824385e-28,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,3.863167878745221e-12,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,1.4212223419194814e-62,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,1.2015747861285217e-29,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,3.457457720622091e-18,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,4.4911406733611526e-32,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,8.449839964800023e-28,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,1.5608119694073913e-43,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,1.0941131699427794e-48,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,2.2132872368543887e-29,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,2.7128230325247003e-37,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,5.0181467975067885e-26,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,1.217345975838804e-53,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,3.1446412421088046e-47,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,1.0744720103140812e-51,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,2.5446239323367023e-82,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,5.147533021953693e-63,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0
,,,2.0509475058254148e-26,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,3.793817560091381e-15,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0
,,,8.041151411601482e-52,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,2.794551826329599e-63,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0
,,,1.7588270738787614e-67,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,8.694559988145257e-87,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0
,,,3.2495890358761937e-06,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,6.002477542745495e-22,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0
,,,3.395390577235277e-21,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,1.180004510924338e-32,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,8.448027098307465e-28,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],1
,,,2.2523874845614427e-07,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,0.01612555742736807,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0
,,,8.984728188038851e-46,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,1.6596138336562105e-61,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,3.357241478347502e-42,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0
,,,9.203374724187815e-43,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],0
,,,1.0107311857378342e-23,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,2.4724715183623288e-23,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,2.908316970317204e-12,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0
,,,4.801381755821394e-11,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,6.706479589387348e-16,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],1
,,,0.016124716815335862,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,6.02757785242214e-11,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,4.315334438385484e-06,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0
,,,8.447586709610223e-28,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,3.15779105707053e-36,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0
,,,3.51346125928231e-41,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0
,,,4.0557951532164335e-71,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,1.1670301697101461e-59,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,2.1957045849477225e-55,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0
,,,1.0282794779606562e-36,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0
,,,2.472342630457736e-23,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,9.241860091938356e-32,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],0
,,,8.984259821555676e-46,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,3.1223115207511965e-57,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0
,,,3.473985570707002e-62,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,6.42613593191308e-51,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,9.996180322217385e-51,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0
,,,1.2004917228300754e-45,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0
,,,2.2914933856515103e-20,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
