UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.7667829408510156,24.26350006130764,47.6834996261309,46.087111638267174,0.0026107562535152805,6.244559744112946,0.2625633923923777,20.4622262350758,0.0,9.539771097892274,0.000316271003026161,
"[L L]","[(L L1)]",1,0.999999999937554,0.01612903225705732,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999999937554,0.01612903225705732,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.999999999937554,0.01612903225705732,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999743031128668,0.016128617792143012,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L L1)]",1,0.9998728511134497,0.01612698146957177,0,1,0,1,0,1,0,1,0,1,0,1
"[L L H]","[(L L2) (H1)]",1,0.9999999977425884,0.01612903222165465,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[L (H L1)]",1,0.9998728511134497,0.016126981469571772,1,1,0,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,0.9999999977425884,0.01612903222165465,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999367424,0.016129032257044224,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H L2) (H1)]",1,0.9999064745625461,0.01612752378326687,1,2,0,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H L1)]",1,0.9999999999367424,0.016129032257044228,1,2,0,0,0,0,0,1,0,1,2,1
"[H H H]","[(H H2) (H1)]",1,0.9999064721594602,0.016127523744507426,1,2,0,0,0,0,0,2,0,2,1,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999998751079,0.016129032256050127,0,2,0,0,0,0,0,2,0,2,2,1
