UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,23.246632003397064,0.13604464220506535,17.898361241757833,2.2033728570715936,3.707610976991524,0.0,8.300071529611106,0.8559588334472513,6.917665518086306,0.0,33.80289687493778,
"[L L]"
,[L L1],0
,,,1.6655060477589377e-29,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,1.4818103540564444e-12,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,3.5653654321006265e-31,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1
,,,5.615569625509586e-07,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,0.016128470699620156,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,6.095946068368113e-28,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,3.228618440031248e-30,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1
,,,0.016128470699620152,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.615569625509584e-07,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,5.520186993615805e-27,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0
,,,1.481810354056444e-12,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.5081998297745265e-28,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,1.6650390630042657e-29,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,1.4813948750219548e-12,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.016123948500530557,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,5.0837560525624855e-06,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,3.22771318028021e-30,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,5.5186392098821925e-27,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,2.92285727548688e-29,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,4.997406480829566e-26,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,1.5077769514977106e-28,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,1.4813948750219548e-12,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1
,,,0.016123948500530557,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.0837560525624855e-06,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,3.8323265508037365e-55,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,1.79021286005746e-53,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,1.592762725519677e-36,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,6.834658942764896e-34,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.733610976577997e-26,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,1.2599133847078831e-45,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0
,,,4.3950127945054375e-35,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,2.0133010546007224e-50,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,1.0240438262865877e-26,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,3.5654895700812166e-31,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,4.783664447112984e-25,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.665564036922003e-29,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,1.481861947349877e-12,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,2.2414313472453706e-58,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],1
,,,1.1721882185221438e-21,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,0.016129032256582656,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,2.5196447719379723e-33,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,9.408447788138842e-37,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,4.3098936771462286e-52,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,6.096158315457088e-28,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,7.439048876836287e-24,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,1.047050445618449e-56,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,2.3149347394045115e-43,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,6.552387522394859e-52,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,3.470365213827894e-54,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,2.029729271121777e-57,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,6.096158315457088e-28,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,7.439048876836287e-24,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0
,,,9.481570517092786e-56,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,2.09629030444347e-42,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],1
,,,0.016129032256582656,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,1.1721882185221438e-21,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0
,,,1.0240438262865877e-26,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,3.5654895700812166e-31,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],0
,,,1.442327078146809e-35,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,1.621128145665925e-52,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0
,,,2.2816655762027892e-32,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,3.9028263625729416e-51,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,9.408447788138842e-37,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0
,,,1.823145771172352e-49,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,4.3950127945054375e-35,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0
,,,1.481861947349877e-12,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,1.665564036922003e-29,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,4.783664447112984e-25,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0
,,,5.933517779289991e-51,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],0
,,,1.1409151920546548e-44,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,6.834658942764896e-34,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,1.5698722819339912e-25,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0
,,,1.592762725519677e-36,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,1.621128145665925e-52,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],0
,,,4.783664447112984e-25,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.5082523418899776e-28,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,1.481861947349877e-12,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0
,,,1.0240438262865877e-26,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,3.228730853241303e-30,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0
,,,3.470365213827894e-54,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0
,,,4.3098936771462286e-52,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,2.5196447719379723e-33,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,9.408447788138842e-37,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0
,,,5.933517779289991e-51,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0
,,,7.439048876836287e-24,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,5.520379194072853e-27,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],1
,,,0.016129032256582656,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,1.1721882185221438e-21,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0
,,,1.2599133847078831e-45,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,6.834658942764896e-34,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
