UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,34.4566049432531,0.0,34.38833513813246,7.0712622027076115,0.0,6.939503308571683,6.05835771030687,0.053770368091922455,0.0,17.103368952444033,0.0004110340767083051,
"[L L]","[(L1 L)]",1,0.9999999999999989,0.0161290322580645,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999999999989,0.0161290322580645,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999989,0.0161290322580645,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999999999989,0.0161290322580645,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9999999733354354,0.016129031827990897,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9999858532085665,0.016128804084009137,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.9999999733354354,0.016129031827990893,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9999858532085665,0.016128804084009137,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9999999733349344,0.016129031827982813,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.9999858532080658,0.01612880408400106,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9999999733349344,0.016129031827982813,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9999858532080658,0.01612880408400106,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999939119381137,0.016128934063517963,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L2 H)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999939119381137,0.016128934063517963,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2 H)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L1 H) (L2 L)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L H]","[(L1 H) (L2 H)]",1,0.9999939119381137,0.016128934063517963,2,0,2,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L1 H) (H2 L)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[L H H H]","[(L1 H) (H2 H)]",1,0.9999939119381137,0.016128934063517963,2,0,2,0,0,0,0,0,2,2,2,1
"[H L L L]","[(H1 L) (L2 L)]",1,0.9999939119381137,0.016128934063517963,0,0,2,0,0,0,0,0,2,2,2,1
"[H L L H]","[(H1 L) (L2 H)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[H L H L]","[(H1 L) (H2 L)]",1,0.9999939119381137,0.016128934063517963,0,0,2,0,0,0,0,0,2,2,2,1
"[H L H H]","[(H1 L) (H2 H)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[H H L L]","[(H1 H) (L2 L)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[H H L H]","[(H1 H) (L2 H)]",1,0.9999939119381137,0.016128934063517963,2,0,2,0,0,0,0,0,2,2,2,1
"[H H H L]","[(H1 H) (H2 L)]",1,0.9999939119381137,0.016128934063517963,1,0,2,0,0,0,0,0,2,2,2,1
"[H H H H]","[(H1 H) (H2 H)]",1,0.9999939119381137,0.016128934063517963,2,0,2,0,0,0,0,0,2,2,2,1
"[L L L L L]","[L (L1 L) (L2 L)]",1,0.9999787816033083,0.016128690025859812,0,0,2,1,0,1,0,1,2,4,2,1
"[L L L L H]","[L (L1 L) (L2 H)]",1,0.9999787816027813,0.016128690025851315,1,0,2,1,0,1,0,1,2,4,2,1
"[L L L H L]","[L (L1 L) (H2 L)]",1,0.9999787816033083,0.016128690025859815,0,0,2,1,0,1,0,1,2,4,2,1
"[L L L H H]","[L (L1 L) (H2 H)]",1,0.9999787816027813,0.016128690025851312,1,0,2,1,0,1,0,1,2,4,2,1
"[L L H L L]","[L (L1 H) (L2 L)]",1,0.9999787816033083,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[L L H L H]","[L (L1 H) (L2 H)]",1,0.9999787816027813,0.016128690025851315,2,0,2,1,0,1,0,1,2,4,2,1
"[L L H H L]","[L (L1 H) (H2 L)]",1,0.9999787816033083,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[L L H H H]","[L (L1 H) (H2 H)]",1,0.9999787816027813,0.016128690025851315,2,0,2,1,0,1,0,1,2,4,2,1
"[L H L L L]","[L (H1 L) (L2 L)]",1,0.9999787816033083,0.016128690025859812,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L L H]","[L (H1 L) (L2 H)]",1,0.9999787816027812,0.016128690025851312,1,0,2,1,0,1,0,1,2,4,2,1
"[L H L H L]","[L (H1 L) (H2 L)]",1,0.9999787816033083,0.016128690025859815,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L H H]","[L (H1 L) (H2 H)]",1,0.9999787816027812,0.016128690025851315,1,0,2,1,0,1,0,1,2,4,2,1
"[L H H L L]","[L (H1 H) (L2 L)]",1,0.9999787816033086,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[L H H L H]","[L (H1 H) (L2 H)]",1,0.9999787816027812,0.016128690025851312,2,0,2,1,0,1,0,1,2,4,2,1
"[L H H H L]","[L (H1 H) (H2 L)]",1,0.9999787816033083,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[L H H H H]","[L (H1 H) (H2 H)]",1,0.9999787816027812,0.016128690025851312,2,0,2,1,0,1,0,1,2,4,2,1
"[H L L L L]","[H (L1 L) (L2 L)]",1,0.9999787816033083,0.016128690025859812,1,0,2,1,0,1,0,1,2,4,2,1
"[H L L L H]","[H (L1 L) (L2 H)]",1,0.9999787816027813,0.016128690025851315,2,0,2,1,0,1,0,1,2,4,2,1
"[H L L H L]","[H (L1 L) (H2 L)]",1,0.9999787816033083,0.016128690025859812,1,0,2,1,0,1,0,1,2,4,2,1
"[H L L H H]","[H (L1 L) (H2 H)]",1,0.9999787816027812,0.016128690025851315,2,0,2,1,0,1,0,1,2,4,2,1
"[H L H L L]","[H (L1 H) (L2 L)]",1,0.9999787816033083,0.016128690025859815,2,0,2,1,0,1,0,1,2,4,2,1
"[H L H L H]","[H (L1 H) (L2 H)]",1,0.9999787816027813,0.016128690025851312,3,0,2,1,0,1,0,1,2,4,2,1
"[H L H H L]","[H (L1 H) (H2 L)]",1,0.9999787816033083,0.016128690025859812,2,0,2,1,0,1,0,1,2,4,2,1
"[H L H H H]","[H (L1 H) (H2 H)]",1,0.9999787816027813,0.016128690025851315,3,0,2,1,0,1,0,1,2,4,2,1
"[H H L L L]","[H (H1 L) (L2 L)]",1,0.9999787816033083,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[H H L L H]","[H (H1 L) (L2 H)]",1,0.9999787816027812,0.016128690025851312,2,0,2,1,0,1,0,1,2,4,2,1
"[H H L H L]","[H (H1 L) (H2 L)]",1,0.9999787816033083,0.016128690025859815,1,0,2,1,0,1,0,1,2,4,2,1
"[H H L H H]","[H (H1 L) (H2 H)]",1,0.9999787816027813,0.016128690025851315,2,0,2,1,0,1,0,1,2,4,2,1
"[H H H L L]","[H (H1 H) (L2 L)]",1,0.9999787816033083,0.016128690025859815,2,0,2,1,0,1,0,1,2,4,2,1
"[H H H L H]","[H (H1 H) (L2 H)]",1,0.9999787816027812,0.016128690025851312,3,0,2,1,0,1,0,1,2,4,2,1
"[H H H H L]","[H (H1 H) (H2 L)]",1,0.9999787816033083,0.016128690025859815,2,0,2,1,0,1,0,1,2,4,2,1
"[H H H H H]","[H (H1 H) (H2 H)]",1,0.9999787816027813,0.016128690025851315,3,0,2,1,0,1,0,1,2,4,2,1
"[L L L L L L]","[(L1 L) (L2 L) (L2 L)]",1,0.9999896779051004,0.016128865772662905,0,0,3,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[L (L1 L) (L2 L) (L2 L)]",1,0.9999745476978553,0.01612862173706219,0,0,3,1,0,1,0,1,4,9,6,1
