UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,13.826611848578517,0.0,13.305813171830714,1.6334295532475622,2.9580878732539664,0.0,0.0,6.200630556072712,3.0390713397175557,0.0,14.484916961165876,
"[L L]","[(L1 L)]",1,0.9999990097674676,0.016129016286572057,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999990097674566,0.016129016286571884,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999990045192308,0.016129016201923082,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999990045191898,0.01612901620192242,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999969141941433,0.016128982487002317,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999966369705988,0.016128978015654816,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.999996914194133,0.016128982487002144,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999966369705879,0.016128978015654646,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999911358753236,0.016128889288311674,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999908586549829,0.016128884817015854,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999911358752827,0.016128889288311014,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999908586549419,0.016128884817015195,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999938592204115,0.016128933213232433,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",1,0.9999938592203474,0.01612893321323141,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999938539615867,0.01612893312841269,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",1,0.9999938539615228,0.016128933128411654,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",1,0.9999938592204002,0.016128933213232267,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L2 H) (L1 H)]",1,0.9999938592203371,0.01612893321323124,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",1,0.9999938539615759,0.01612893312841252,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",1,0.9999938539615123,0.016128933128411484,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.999993749605993,0.01612893144525795,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",1,0.9999937496059274,0.016128931445256896,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999937443471695,0.01612893136043822,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",1,0.9999937443471041,0.016128931360437162,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.9999937496059523,0.016128931445257295,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.9999937496058867,0.016128931445256237,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",1,0.9999937443471286,0.01612893136043756,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",1,0.9999937443470635,0.016128931360436496,2,0,2,0,0,0,0,2,0,2,2,1
