UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,41.171857191756516,4.742002169005869,17.212836061685117,0.6849185490726464,19.579685877774974,24.58704009361725,1.8881529019089123,0.0,12.347869676963803,3.4974727121605027,1.9428452074650306,25.821063970342276,
"[L L]"
,[L L1],1
,,,1.621217355002722e-23,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016128577418624883,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,6.008576121078461e-24,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,3.929549635019258e-07,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,6.188447613252338e-08,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,2.607113290279553e-29,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.914843782254256e-15,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,8.144859144112001e-26,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,5.171834727741684e-25,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,8.308482031227451e-21,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032258057435,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,5.166578419501587e-15,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,2.7481906230571898e-45,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,2.7340199072223332e-24,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,7.970722991299664e-12,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,0.016129032250093794,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,2.4662500040807694e-19,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.070102638832336e-24,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1
,,,0.016128962270352123,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0
,,,6.998335553399906e-08,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,1.7972818164290844e-28,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,5.610757069821395e-16,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,2.152817033768811e-21,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,4.356299347513369e-12,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,1.7294149975560095e-48,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
