UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,39.159296288356686,0.0,24.383613892621263,2.5527255982951775,19.92545909874117,0.0,1.3417625236930382,7.08629724457605,12.840285200548962,0.0,52.9092978562613,
"[L L]","[(L1 L)]",1,0.9999999984306984,0.0161290322327532,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999984306984,0.0161290322327532,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999798469378,0.016129031933015125,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999798469378,0.016129031933015125,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,1.0,0.016129032258064516,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,1.0,0.016129032258064516,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,1.0,0.016129032258064516,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,1.0,0.016129032258064516,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,1.0,0.016129032258064516,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,1.0,0.016129032258064516,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L1 L) L L]",1,0.9999999890631831,0.016129032081664243,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) L H]",1,0.9999999890631831,0.016129032081664243,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H L]","[(L1 L) H L]",1,0.9999999890631829,0.01612903208166424,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H H]","[(L1 L) H H]",1,0.9999999890631829,0.01612903208166424,2,0,1,2,0,0,1,0,2,0,2,0
"[L H L L]","[(L1 H) L L]",1,0.9999999890631831,0.016129032081664243,1,0,1,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L1 H) L H]",1,0.9999999890631833,0.016129032081664243,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H L]","[(L1 H) H L]",1,0.9999999890631829,0.01612903208166424,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H H]","[(L1 H) H H]",1,0.9999999890631831,0.01612903208166424,3,0,1,2,0,0,1,0,2,0,2,0
"[H L L L]","[(H1 L) L L]",1,0.9999999887706662,0.016129032076946225,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H1 L) L H]",1,0.9999999887706662,0.016129032076946225,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H L]","[(H1 L) H L]",1,0.999999988770666,0.01612903207694622,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H H]","[(H1 L) H H]",1,0.9999999887706658,0.01612903207694622,2,0,1,2,0,0,1,0,2,0,2,0
"[H H L L]","[(H1 H) L L]",1,0.9999999887706662,0.016129032076946225,1,0,1,2,0,0,1,0,2,0,2,0
"[H H L H]","[(H1 H) L H]",1,0.999999988770666,0.016129032076946225,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H L]","[(H1 H) H L]",1,0.9999999887706658,0.01612903207694622,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H H]","[(H1 H) H H]",1,0.999999988770666,0.01612903207694622,3,0,1,2,0,0,1,0,2,0,2,0
"[L L L L L]","[(L2 L) (L1 L) L]",1,0.9999897586763402,0.01612886707542484,0,0,2,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L2 L) (L1 L) H]",1,0.9999897586763402,0.01612886707542484,1,0,2,1,0,0,1,2,1,2,4,0
"[L L L H L]","[(L2 L) (L1 H) L]",1,0.9999897586763402,0.01612886707542484,1,0,2,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L2 L) (L1 H) H]",1,0.9999897586763402,0.01612886707542484,2,0,2,1,0,0,1,2,1,2,4,0
