UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,1.5113734682393192,15.982572545125437,11.62950985135067,8.800461574293491,3.6108018843310545,0.0,3.923717036018991,9.280965750170107,16.818476082621256,0.0,2.4910209224456548,0.0,
"[L L]","[(L1 L)]",0,0.9872961217222319,0.01592413099551987,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",0,0.9448874942401031,0.01524012087484037,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9971694118539801,0.016083377610548063,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9872961215508572,0.01592413099275576,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.9872951204067996,0.015924114845270957,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9448864108268358,0.015240103400432834,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.997169068584346,0.01608337207394106,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9872957432623556,0.01592412489132832,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9872689181883996,0.015923692228845154,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.9448608977490516,0.015239691899178247,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9971449647939387,0.016082983303128046,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9872717498917309,0.015923737901479537,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L2 L) (L1 L)]",0,0.7130147847559316,0.011500238463805346,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L1 H)]",0,0.6823876996448897,0.011006253220078862,1,0,2,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",0,0.7201452996984296,0.011615246769329514,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H1 H)]",0,0.7130149054554963,0.01150024041057252,1,0,2,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L2 H) (L1 L)]",0,0.6903454572026988,0.011134604148430621,1,0,2,0,0,0,0,2,0,2,2,1
