UR,SR,p_TD,p_LE,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,46.44132868866087,0.0,28.52885455033918,31.353597795036347,61.04932673913055,0.0,37.43198761788461,14.863524355793002,0.0,6.788332006298708,0.0,3.3942634983989,
"[L L]"
,[L L1],1
,,,4.723308721769084e-52,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,0.016129032258057945,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0
,,,5.991769749838341e-65,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0
,,,1.973023745044069e-57,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,6.571797975559874e-15,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0
,,,1.7088412753075376e-58,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0
,,,1.9540732644262968e-38,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0
,,,4.451141725268711e-35,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,1.3363478836647432e-77,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0
,,,5.572979584732434e-32,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1
,,,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,1.5403948546403228e-25,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0
,,,7.851590662197647e-60,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,2.6811408384972116e-10,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1
,,,0.01612903198995043,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,1.5792181898747156e-18,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0
,,,4.795842828680488e-26,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0
,,,1.367765204221691e-19,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0
,,,5.655376838608332e-09,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],1
,,,0.01612902660268768,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0
,,,9.258790490730655e-43,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,9.694613692443426e-20,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0
,,,3.950084643547348e-32,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,3.867588287084737e-48,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0
,,,2.442718411356328e-74,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0
,,,1.9255935489671567e-61,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,6.5754669653620634e-12,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0
,,,5.835280427898227e-09,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,2.6791837104633885e-24,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,4.873560517985816e-52,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1
,,,0.016128959042202136,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,4.723287280861549e-52,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0
,,,8.336639395303937e-28,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,2.5028747904264572e-70,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0
,,,6.57176814365149e-15,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.973014788733474e-57,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,6.737399786391387e-08,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0
,,,8.564988741803394e-81,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0
,,,4.9935808005440435e-48,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,2.7451634771592436e-20,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0
,,,3.2938913922210427e-37,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,2.0460447236921684e-15,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,5.99174255090015e-65,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0
,,,7.138151042808057e-64,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,2.3775936143798913e-21,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0
,,,6.751775804987411e-68,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,8.084131727306647e-25,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0
,,,6.966586199998708e-68,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0
,,,5.991769749837665e-65,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0
,,,2.1009151203123102e-71,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0
,,,3.636377275997007e-101,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,1.211213847820909e-58,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0
,,,1.6561502069960902e-58,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,1.982965196159609e-15,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0
,,,1.3984643960842803e-57,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,2.5438721652224895e-85,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0
,,,4.246921348884516e-65,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,1.2750356441031775e-107,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],1
,,,0.016129032258055963,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,4.723308721768551e-52,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0
,,,8.07962093027431e-28,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,1.469720848641103e-55,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,1.5389025032557471e-32,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0
,,,1.1585801178591308e-42,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,1.2131159772580143e-19,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0
,,,3.432223181551297e-45,"[(L L1) H]",1,1,0,1,0,0,1,0,1,0,1,0
,,,1.0051098806861385e-94,"[L (L1) H]",1,1,0,2,1,1,1,1,1,1,1,0
,,,3.34784570925723e-52,"[L (L1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
,[L1 L2 H2],0
,,,1.7088412753073448e-58,"[(L1) (L2) (H2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 L H2],0
,,,1.1954407986574645e-42,"[(L1) L (H2)]",0,2,0,1,1,0,0,0,2,2,2,1
,,,4.388920512689095e-26,"[(L1) (L H2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,6.571797975559064e-15,"[(L1 L) (H2)]",0,1,1,0,0,0,0,0,1,2,1,1
"[L H L]"
,[L H1 L2],0
,,,1.573983467482616e-06,"[(L H1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,,,1.503224741451497e-29,"[L (H1) (L2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L H1 L],1
,,,1.5730980726882573e-09,"[L (H1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,1.540244381928205e-25,"[L (H1) L]",0,1,0,2,0,1,1,1,1,1,1,0
,,,0.016127456701498365,"[(L H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 H1 L],0
,,,1.9955590457217285e-22,"[(L2) (H1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,1.9538823817426764e-38,"[(L2) (H1) L]",0,2,0,1,1,0,1,1,1,1,3,0
,[L2 H1 L2],0
,,,1.9069209877232283e-42,"[(L2) (H1) (L2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 H L1],0
,,,9.714354078418827e-80,"[(L2) H (L1)]",1,2,0,1,2,0,0,2,0,2,2,1
,,,5.340354163762264e-52,"[(L2 H) (L1)]",1,1,1,0,1,0,0,2,0,2,1,1
,,,3.317232464075134e-30,"[(L2) (H L1)]",1,2,0,0,1,0,0,1,0,1,2,1
,[L1 H2 L2],0
,,,5.438502193211929e-36,"[(L1) (H2) (L2)]",0,3,0,0,2,0,0,0,2,3,3,1
,[L1 H2 L],0
,,,5.691296239703831e-16,"[(L1) (H2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,,,5.57243519096869e-32,"[(L1) (H2) L]",0,2,0,1,1,0,1,0,2,1,3,0
,[L1 H L],0
,,,4.450706917683301e-35,"[(L1 H) L]",1,0,1,1,0,0,1,0,1,0,1,0
,,,8.096044114644298e-63,"[(L1) H L]",1,1,0,2,1,0,1,0,2,0,2,0
,[L1 H L2],0
,,,7.901456394718425e-67,"[(L1) H (L2)]",1,2,0,1,2,0,0,0,2,2,2,1
,,,9.460683556064115e-24,"[(L1) (H L2)]",1,2,0,0,1,0,0,0,2,1,2,1
,,,4.343734561936897e-39,"[(L1 H) (L2)]",1,1,1,0,1,0,0,0,1,2,1,1
,[L2 H2 L1],0
,,,6.686303552397282e-49,"[(L2) (H2) (L1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L H2 L1],0
,,,5.270809327458847e-36,"[L (H2) (L1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,1.9351157499171943e-19,"[(L H2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L H L1],0
,,,2.6149724845692484e-17,"[L (H L1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,7.657819853005527e-67,"[L H (L1)]",1,1,0,2,1,1,0,2,0,2,0,1
"[L H H]"
,[L1 H H],0
,,,1.7229889872576228e-105,"[(L1) H H]",2,1,0,2,1,0,1,0,2,0,2,0
,,,9.47193332458338e-78,"[(L1 H) H]",2,0,1,1,0,0,1,0,1,0,1,0
,[L H1 H],0
,,,3.277926935881472e-68,"[L (H1) H]",1,1,0,2,0,1,1,1,1,1,1,0
,,,3.347845709258593e-52,"[L (H1 H)]",1,0,1,1,0,1,0,1,0,1,0,1
