UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,1.7000072938554458,6.378365858984585,36.883686765903924,42.14466157355036,56.1102143723302,19.25301359366967,0.0,0.39581327292551105,21.916438642090164,8.89167999309298,0.0,2.186536923075701,
"[L L]","[(L L1)]",1,0.9999999999999436,0.016129032258063607,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999897,0.01612903225806435,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999996909,0.01612903225805953,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999991395863936,0.016129018380425703,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9998007931119866,0.016125819243741714,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999999993306592,0.016129032247268697,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999635987326851,0.01612844514084976,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999999993307053,0.016129032247269443,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999999436,0.016129032258063603,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999830885131257,0.01612875949214719,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H L1)]",1,0.9999999999996909,0.01612903225805953,1,2,0,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H H1)]",1,0.9999074336207395,0.01612753925194741,1,2,0,0,0,0,0,1,0,1,2,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999998873,0.016129032258062698,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999999333,0.016129032258063437,0,2,0,0,0,0,0,2,0,2,2,1
