UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,2.3132565343031564,4.649028179342087,33.15536142459696,39.85395798143463,55.960670968557196,1.842452458342296,19.79553351055667,22.855117209558248,0.0,8.867028436861915,0.0,0.0,
"[L L]","[(L L1)]",1,0.9999999999995833,0.016129032258057795,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999587,0.016129032258063853,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.999999999995788,0.01612903225799658,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.999986364224766,0.0161288123262059,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9999449861821077,0.01612814493842109,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) (H2)]",1,0.9999999999995833,0.016129032258057795,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,0.9999945498900836,0.016128944353065867,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,0.9999999999999587,0.01612903225806385,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) (L L2)]",1,0.9999999998809659,0.016129032256144607,0,2,0,0,0,0,0,0,2,1,2,1
"[H L H]","[(H1) (L H2)]",1,0.9999860536176003,0.016128807316412908,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H L2)]",1,0.9999999998771706,0.016129032256083396,1,2,0,0,0,0,0,0,2,1,2,1
"[H H H]","[(H1) (H H2)]",1,0.9998590569865915,0.0161267589836547,1,2,0,0,0,0,0,0,2,1,2,1
"[L L L L]","[(L L1) (L L2)]",1,0.9999999999991667,0.016129032258051075,0,2,0,0,0,0,0,0,2,2,2,1
