UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,269.74552949747573,3.9524280727467693,85.95363030268923,32.76212382839559,52.44056544927691,0.0,0.04127651878942313,12.005263612807784,0.4776246169455039,2.283821766875569,46.66581227370094,158.8040856263965,
"[L L]","[(L1) L]",1,0.9999999999966319,0.01612903225801019,0,1,0,1,1,0,1,0,1,0,1,0
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H1) (H2)]",1,0.9999901461552575,0.0161288733250848,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L L1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[L (L H1)]",1,0.9998181777738718,0.016126099641514062,0,1,0,1,0,1,0,1,0,1,0,1
"[L H L]","[(L H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,0.9999999999397732,0.016129032257093116,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) L L]",1,0.8904788344391847,0.014362561845793301,0,1,0,2,0,0,1,0,2,0,2,0
"[H L H]","[(H1) (L H2)]",1,0.999984113331597,0.016128776021477373,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H2) L]",1,0.9999901461552575,0.016128873325084798,0,2,0,1,0,0,1,0,2,1,3,0
"[H H H]","[(H1) (H2) (H2)]",1,0.9999901460581594,0.0161288733235187,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[L (L L1) L]",1,0.9999999999999947,0.016129032258064425,0,1,0,2,0,1,1,1,1,1,1,0
"[L L L H]","[L L (L H1)]",1,0.9998156706259345,0.016126059203644103,0,1,0,2,0,1,0,2,0,2,0,1
"[L L H L]","[L (L H1) L]",1,1.0,0.016129032258064516,0,1,0,2,0,1,1,1,1,1,1,0
"[L L H H]","[L (L H1) (H2)]",1,0.9999999999397732,0.016129032257093116,0,2,0,1,0,1,0,1,1,4,1,1
"[L H L L]","[(L H1) L L]",1,1.0,0.016129032258064516,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H1) (L H2)]",1,0.9999999999028991,0.016129032256498373,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H2) L]",1,0.9999999999397732,0.016129032257093112,0,2,0,1,0,0,1,0,2,2,3,0
"[L H H H]","[(L H1) (H2) (H2)]",1,0.9999999999397725,0.016129032257093105,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1) (L L2) L]",1,0.9999804098050673,0.016128716287178508,0,2,0,1,0,0,1,0,3,1,4,0
"[H L L H]","[(H1) L (L H2)]",1,0.8904788341607885,0.01436256184130304,0,2,0,1,0,0,0,0,3,2,3,1
"[H L H L]","[(H1) (L H2) L]",1,0.9999841133315971,0.016128776021477373,0,2,0,1,0,0,1,0,3,1,4,0
"[H L H H]","[(H1) (L H2) (H2)]",1,0.9999841133315963,0.016128776021477356,0,3,0,0,0,0,0,0,3,4,4,1
