UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,183.81544043564213,72.21429056805364,0.0,15.449520693397368,44.85148944026299,16.688559090723764,6.472898006350129,0.0,46.78450815726958,0.0,7.204887653304214,29.900148334642815,
"[L L]","[(L1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.999999999999989,0.01612903225806434,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,1.0,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999999999895,0.016129032258064346,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[L (L1 L)]",1,0.9999990564225004,0.016129017039072588,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[(L2 L) (H1)]",1,0.9999999999851525,0.01612903225782504,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[L (H1 L)]",1,1.0,0.016129032258064516,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,0.999999999999989,0.01612903225806434,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,1.0,0.016129032258064516,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999999857796,0.016129032257835154,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999999999999961,0.016129032258064457,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L H1)]",1,0.9999998048397434,0.01612902911031844,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999999999999961,0.016129032258064457,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H2) (H1)]",1,0.9999999800153982,0.016129031935732233,0,2,1,0,0,0,0,3,0,5,3,1
"[L H L L]","[L (H1 L) L]",1,0.999791282449745,0.01612566584596363,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,0.999999999999989,0.01612903225806434,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999999999785,0.016129032258064172,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L H1)]",1,0.9999998048545947,0.01612902911055798,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H2) (H1)]",1,0.9999999999999895,0.016129032258064346,0,2,1,0,0,0,0,3,0,5,3,1
"[H H L L]","[(H2) (H1 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,3,0,4,4,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.9999999808736019,0.016129031949574223,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999808593815,0.01612903194934486,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999239216972649,0.01612780518866556,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) (L2 L) (H1)]",1,0.9997373844530181,0.016124796523435778,0,1,2,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999239216973181,0.01612780518866642,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) (L H2) (H1)]",1,0.999999804834498,0.01612902911023384,0,2,1,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L2 L) (H1 L) L]",1,0.9999999999947508,0.01612903225797985,0,0,2,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L2 L) (H2 L) (H1)]",1,0.9999999999947508,0.01612903225797985,0,1,2,0,0,0,0,4,0,6,4,1
"[L L H H L]","[(L2 L) (H2) (H1 L)]",1,0.9999731015939519,0.016128598412805676,0,1,2,0,0,0,0,3,0,5,5,1
"[L L H H H]","[(L2 L) (H2) (H2) (H1)]",1,0.9999731015797324,0.016128598412576325,0,3,1,0,0,0,0,4,0,9,6,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L H1)]",1,0.9999998048545947,0.016129029110557982,0,1,1,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H2) (H1)]",1,0.9999999999999895,0.016129032258064346,0,2,1,1,0,1,0,4,0,8,3,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.999999999999989,0.016129032258064335,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2 L) (H1)]",1,0.999999999999989,0.01612903225806434,0,2,1,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.999999999999989,0.01612903225806434,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999999999857686,0.016129032257834977,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999999999999466,0.016129032258063655,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) (L2 L) (H1)]",1,0.9997374044323628,0.01612479684568327,0,1,2,0,0,0,0,4,0,6,4,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) (L H2) (H1)]",1,0.9999998048545947,0.01612902911055798,0,2,1,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H2 L) (H1 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H2 L) (H1)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H2 L) (H2) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,5,5,1
"[H L H H H]","[(H2 L) (H2) (H2) (H1)]",1,0.9999999999857796,0.016129032257835154,0,3,1,0,0,0,0,4,0,9,6,1
"[H H L L L]","[(H2) (H2 L) (L1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L L H]","[(H2) (H2 L) (L H1)]",1,0.9999998048545947,0.016129029110557982,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L H L]","[(H2) (H2 L) (H1 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L H H]","[(H2) (H2 L) (H2) (H1)]",1,0.9999999999999895,0.016129032258064346,0,3,1,0,0,0,0,4,0,8,7,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,0.9999742566554926,0.016128617042830525,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2 L) (H1)]",1,0.9999742566554926,0.016128617042830525,0,3,1,0,0,0,0,4,0,7,8,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.9999742375300792,0.016128616734356116,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999742375158592,0.01612861673412676,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L2 L) (L2 L) (L1 L)]",1,0.9999999239366765,0.016129031031236717,0,0,3,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L2 L) L (L2 L) (L1 L)]",1,0.9991720701845642,0.016115678551363942,0,0,3,1,0,0,0,5,0,8,7,1
