UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.11215750534525848,17.269605817295478,0.0,5.262642466846749,2.633345803549587,3.4801678169462384,9.858816744510046,0.0,13.40480796734123,9.345353940816702,0.5373706678100394,0.0,
"[L L]"
,[L L1],0,3.161589463894939e-08
,,,,3.1671454835136836e-17,5.108299166957555e-19,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,3.161589460727793e-08,5.099337839883538e-10,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,2.6333167252983237e-22
,,,,2.6333167252983237e-22,4.2472850408037485e-24,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,0.9999999683841052
,,,,5.421012178950336e-22,8.74356803056506e-24,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,0.9999999683841052,0.016129031748130733,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,3.970717284435247e-28
,,,,3.970717284435247e-28,6.404382716831045e-30,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,4.100719212808677e-21
,,,,4.100719212808677e-21,6.614063246465608e-23,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1,0.9999999646316446
,,,,0.9999999646316446,0.01612903168760717,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,5.421012158608237e-22,8.743567997755221e-24,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,6.18337950026519e-27
,,,,6.18337950026519e-27,9.973192742363209e-29,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0,3.5368355345800784e-08
,,,,3.5368354852598645e-08,5.704573363322362e-10,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,4.932021358932223e-16,7.954873159568101e-18,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,2.8261557445565915e-08
