UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,71.16811718714415,0.0,36.84169595237977,29.12872344899627,53.780302286528936,2.469233475227222,0.0,36.834455246502806,0.0,6.924177469893304,0.0,59.241014582766056,
"[L L]","[(L L1)]",1,0.9999999999473845,0.01612903225721588,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H1) (H2)]",1,0.9999999999999984,0.01612903225806449,0,2,0,0,0,0,0,0,1,1,1,1
"[L L L]","[(L L1) L]",1,1.0,0.016129032258064512,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L1) (H2)]",1,0.9999999999984726,0.01612903225803988,0,2,0,0,0,0,0,0,1,2,1,1
"[L H L]","[(L H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H1) (H2)]",1,0.9999999999984726,0.01612903225803988,0,2,0,0,0,0,0,0,1,2,1,1
"[H L L]","[(H1) L L]",1,0.9991857894945221,0.016115899830556807,0,1,0,2,0,0,1,0,2,0,2,0
"[H L H]","[(H1) (L H2)]",1,0.9999999999999998,0.01612903225806451,0,2,0,0,0,0,0,0,2,1,2,1
"[H H L]","[(H1) (H2) L]",1,1.0,0.016129032258064512,0,2,0,1,0,0,1,0,2,1,3,0
"[H H H]","[(H1) (H2) (H2)]",1,0.9999999999984726,0.01612903225803988,0,3,0,0,0,0,0,0,2,3,3,1
"[L L L L]","[(L L1) L L]",1,0.999999638109057,0.016129026421113822,0,1,0,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L L1) (L H2)]",1,0.9999999999999998,0.016129032258064512,0,2,0,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L L1) (H2) L]",1,1.0,0.016129032258064516,0,2,0,1,0,0,1,0,2,2,3,0
"[L L H H]","[(L L1) (H2) (H2)]",1,0.999999998447336,0.016129032233021545,0,3,0,0,0,0,0,0,2,5,3,1
"[L H L L]","[(L H1) L L]",1,0.9999996381090763,0.016129026421114138,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H1) (L H2)]",1,0.9999999999999998,0.016129032258064516,0,2,0,0,0,0,0,0,2,2,2,1
"[L H H L]","[(L H1) (H2) L]",1,1.0,0.016129032258064516,0,2,0,1,0,0,1,0,2,2,3,0
"[L H H H]","[(L H1) (H2) (H2)]",1,0.999999998447336,0.016129032233021548,0,3,0,0,0,0,0,0,2,5,3,1
"[H L L L]","[(H1) (L L2) L]",1,0.9999999999999998,0.016129032258064512,0,2,0,1,0,0,1,0,3,1,4,0
"[H L L H]","[(H1) (L L2) (H2)]",1,0.9999997672332676,0.016129028503762376,0,3,0,0,0,0,0,0,3,4,4,1
"[H L H L]","[(H1) (L H2) L]",1,0.9999999999999998,0.01612903225806451,0,2,0,1,0,0,1,0,3,1,4,0
"[H L H H]","[(H1) (L H2) (H2)]",1,0.9999999984473358,0.016129032233021545,0,3,0,0,0,0,0,0,3,4,4,1
"[H H L L]","[(H1) (H2) L L]",1,0.9995528473252066,0.01612182011814849,0,2,0,2,0,0,1,0,3,1,5,0
"[H H L H]","[(H1) (H2) (L H2)]",1,0.9999999999999998,0.016129032258064512,0,3,0,0,0,0,0,0,3,3,5,1
"[H H H L]","[(H1) (H2) (H2) L]",1,1.0,0.016129032258064516,0,3,0,1,0,0,1,0,3,3,6,0
"[H H H H]","[(H1) (H2) (H2) (H2)]",1,0.999999998447336,0.016129032233021545,0,4,0,0,0,0,0,0,3,6,6,1
"[L L L L L]","[(L L1) (L L2) L]",1,0.9999999999999998,0.016129032258064512,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L L H]","[(L L1) (L L2) (H2)]",1,0.9997635400544517,0.016125218387975024,0,3,0,0,0,0,0,0,3,6,4,1
"[L L L H L]","[(L L1) (L H2) L]",1,0.9999999999999998,0.016129032258064512,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L L1) (L H2) (H2)]",1,0.9999984216297839,0.01612900680048038,0,3,0,0,0,0,0,0,3,6,4,1
"[L L H L L]","[(L L1) (H2) L L]",1,0.9995532085371446,0.016121825944147492,0,2,0,2,0,0,1,0,3,2,5,0
"[L L H L H]","[(L L1) (H2) (L H2)]",1,0.9999999999999998,0.016129032258064512,0,3,0,0,0,0,0,0,3,5,5,1
"[L L H H L]","[(L L1) (H2) (H2) L]",1,1.0,0.016129032258064516,0,3,0,1,0,0,1,0,3,5,6,0
"[L L H H H]","[(L L1) (H2) (H2) (H2)]",1,0.9999984216297841,0.016129006800480385,0,4,0,0,0,0,0,0,3,9,6,1
"[L H L L L]","[(L H1) (L L2) L]",1,1.0,0.016129032258064516,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L L H]","[(L H1) (L L2) (H2)]",1,0.9997635400544517,0.016125218387975027,0,3,0,0,0,0,0,0,3,6,4,1
"[L H L H L]","[(L H1) (L H2) L]",1,0.9999999999999998,0.016129032258064512,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.9999984216297839,0.016129006800480385,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) L L]",1,0.9995532085371446,0.016121825944147496,0,2,0,2,0,0,1,0,3,2,5,0
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999999999999998,0.016129032258064516,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H2) L]",1,1.0,0.016129032258064516,0,3,0,1,0,0,1,0,3,5,6,0
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999984216297841,0.016129006800480388,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1) (L L2) L L]",1,0.9990168156185266,0.016113174445460107,0,2,0,2,0,0,1,0,4,1,6,0
"[H L L L H]","[(H1) (L L2) (L H2)]",1,0.9999999999999996,0.01612903225806451,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L H L]","[(H1) (L L2) (H2) L]",1,0.9999997687859309,0.016129028528805336,0,3,0,1,0,0,1,0,4,4,7,0
"[H L L H H]","[(H1) (L L2) (H2) (H2)]",1,0.9999981904160796,0.01612900307122709,0,4,0,0,0,0,0,0,4,8,7,1
"[H L H L L]","[(H1) (L H2) L L]",1,0.9999999996440031,0.016129032252322633,0,2,0,2,0,0,1,0,4,1,6,0
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999999999999996,0.01612903225806451,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H2) L]",1,0.9999999999999998,0.016129032258064512,0,3,0,1,0,0,1,0,4,4,7,0
"[H L H H H]","[(H1) (L H2) (H2) (H2)]",1,0.9999984216297837,0.01612900680048038,0,4,0,0,0,0,0,0,4,8,7,1
"[H H L L L]","[(H1) (H2) (L L2) L]",1,0.9999999999999998,0.016129032258064512,0,3,0,1,0,0,1,0,4,3,8,0
"[H H L L H]","[(H1) (H2) (L L2) (H2)]",1,0.9997634350892153,0.016125216694987343,0,4,0,0,0,0,0,0,4,7,8,1
"[H H L H L]","[(H1) (H2) (L H2) L]",1,0.9999999999999998,0.016129032258064512,0,3,0,1,0,0,1,0,4,3,8,0
"[H H L H H]","[(H1) (H2) (L H2) (H2)]",1,0.9999984216297839,0.01612900680048038,0,4,0,0,0,0,0,0,4,7,8,1
"[H H H L L]","[(H1) (H2) (H2) L L]",1,0.9995532085371446,0.016121825944147492,0,3,0,2,0,0,1,0,4,3,9,0
"[H H H L H]","[(H1) (H2) (H2) (L H2)]",1,0.9999999999999998,0.016129032258064512,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H H L]","[(H1) (H2) (H2) (H2) L]",1,1.0,0.016129032258064516,0,4,0,1,0,0,1,0,4,6,10,0
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999984216297839,0.016129006800480385,0,5,0,0,0,0,0,0,4,10,10,1
