UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,13.826611848578517,0.0,13.305813171830714,1.6334295532475622,2.9580878732539664,0.0,0.0,6.200630556072712,3.0390713397175557,0.0,14.484916961165876,
"[L L]"
,[L L1],0,9.889591228244683e-07
,,,,7.991246147775645e-16,1.2889106689960718e-17,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,9.889591220253438e-07,1.595095358105393e-08,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,1.7853621169720425e-15
,,,,1.7853621169720425e-15,2.8796163176968426e-17,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,0.9999990110408755
,,,,1.2734078817960516e-09,2.0538836803162122e-11,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,0.9999990097674676,0.016129016286572057,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,3.620984623216703e-18
,,,,3.620984623216703e-18,5.84029777938178e-20,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,9.14356921859559e-15
,,,,9.14356921859559e-15,1.4747692288057406e-16,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1,0.9999990110408645
,,,,0.9999990097674566,0.016129016286571884,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.2734078817960377e-09,2.0538836803161903e-11,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.8544542436020795e-17
,,,,1.8544542436020795e-17,2.991055231616258e-19,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0,9.889591261179768e-07
,,,,9.88959122025333e-07,1.5950953581053762e-08,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,4.092643817207512e-15,6.601038414850828e-17,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,9.889591176341717e-07
