UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,42.19382687617721,0.0,22.73371817212054,2.642565852667762,0.0,0.0,0.5602312397442973,15.334970088804706,0.0,7.433452142853247,65.35256992036388,
"[L L]"
,[L L1],0,4.736459381691129e-19
,,,,2.5785072574269434e-30,4.1588826732692635e-32,[L (L1)],0,1,0,1,1,1,0,1,0,1,0,1
,,,,4.736459381665343e-19,7.639450615589263e-21,[(L L1)],0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.83699749512116e-43
,,,,3.83699749512116e-43,6.188705637292194e-45,[(L2) (L1)],0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,1.0
,,,,1.4084260589678101e-11,2.2716549338190486e-13,[(L1) L],0,1,0,1,1,0,1,0,1,0,1,0
,,,,0.9999999999859157,0.01612903225783735,[(L1 L)],0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,1.4702932450821005e-49
,,,,1.4702932450821005e-49,2.3714407178743557e-51,[(L1) (L2)],0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,5.390676666393252e-42
,,,,5.390676666393252e-42,8.694639784505245e-44,[(L2) (H1)],0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],1,1.0
,,,,0.9999999999859157,0.01612903225783735,[(L1 H)],1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.4084260589678101e-11,2.2716549338190486e-13,[(L1) H],1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,2.0656452080298847e-48
,,,,2.0656452080298847e-48,3.3316858194030396e-50,[(L1) (H2)],0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],0,4.736459382027603e-19
,,,,4.736459381665343e-19,7.639450615589263e-21,[(L H1)],0,1,0,0,0,0,0,0,0,0,0,1
,,,,3.622597857937399e-29,5.842899770866772e-31,[L (H1)],0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,4.736459380820622e-19
,,,,2.578507256953043e-30,4.1588826725049094e-32,[H (L1)],1,1,0,1,1,1,0,1,0,1,0,1
,,,,4.736459380794837e-19,7.639450614185221e-21,[(H L1)],1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,0.9999999998021273,0.016129032254873023,[(H1 L)],0,0,1,0,0,0,0,0,0,0,0,1
,,,,1.9787267259560326e-10,3.191494719283924e-12,[(H1) L],0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,5.390676665402508e-42
,,,,5.390676665402508e-42,8.694639782907272e-44,[(H2) (L1)],0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,2.0656452076502428e-48
,,,,2.0656452076502428e-48,3.3316858187907146e-50,[(H1) (L2)],0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,7.57347247508127e-41
,,,,7.57347247508127e-41,1.2215278185614954e-42,[(H2) (H1)],0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,2.9020674201862076e-47
,,,,2.9020674201862076e-47,4.680753903526142e-49,[(H1) (H2)],0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,4.736459381157095e-19
,,,,3.622597857271607e-29,5.842899769792915e-31,[H (H1)],1,1,0,1,0,1,0,1,0,1,0,1
,,,,4.736459380794837e-19,7.639450614185221e-21,[(H H1)],1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],1,1.0
,,,,0.9999999998021273,0.016129032254873023,[(H1 H)],1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.9787267259560326e-10,3.191494719283924e-12,[(H1) H],1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,2.3678499546556544e-84
,,,,2.3678499546556544e-84,3.819112830089765e-86,[(L2) (L1) (L2)],0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,4.9445153263551297e-57
,,,,2.6917719811445184e-68,4.341567711523417e-70,[L (L1) (L2)],0,2,0,1,2,1,0,1,1,3,1,1
,,,,4.944515326328212e-57,7.975024719884213e-59,[(L L1) (L2)],0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,1.0439264707723377e-38
,,,,6.39622290899921e-67,1.031648856290195e-68,[(L1) (L L2)],0,2,0,0,1,0,0,0,2,1,2,1
,,,,1.0439264707723377e-38,1.6837523722134479e-40,[(L1 L) (L2)],0,1,1,0,1,0,0,0,1,2,1,1
,,,,6.09738288470959e-78,9.834488523725145e-80,[(L1) L (L2)],0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],0,8.671378105089183e-38
,,,,8.671378105041976e-38,1.3986093717809639e-39,[L (L L1)],0,1,0,1,0,1,0,1,0,1,0,1
,,,,4.720659373179718e-49,7.613966730935029e-51,[L L (L1)],0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,1.6104610169269113e-35
,,,,1.6104610169042292e-35,2.5975177692003694e-37,[(L2) (L1 L)],0,1,1,0,1,0,0,1,0,1,2,1
,,,,2.268215263191629e-46,3.6584117148252085e-48,[(L2) (L1) L],0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0,6.567231569625936e-19
,,,,1.8307721878680997e-19,2.9528583675291932e-21,[L (L1 L)],0,0,1,1,0,1,0,1,0,1,0,1
,,,,2.578507257463223e-30,4.1588826733277787e-32,[L (L1) L],0,1,0,2,1,1,1,1,1,1,1,0
,,,,4.736459381732052e-19,7.639450615696858e-21,[(L L1) L],0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,6.179334887938747e-78
,,,,6.179334887938747e-78,9.966669174094753e-80,[(L2) (L2) (L1)],0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],1,1.0
,,,,5.840816432404962e-40,9.420671665169294e-42,[(L1) L L],0,1,0,2,1,0,1,0,2,0,2,0
,,,,1.0,0.016129032258064516,[(L1 L) L],0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,1.5557941272499408e-32
,,,,1.5557941272499408e-32,2.5093453665321624e-34,[(L2 L) (L1)],0,1,1,0,1,0,0,2,0,2,1,1
,,,,7.627883192429561e-54,1.2303037407144452e-55,[(L2) (L L1)],0,2,0,0,1,0,0,1,0,1,2,1
