UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,3.538261221546318,29.617879961383224,45.34381870572058,52.49730679393447,24.764435620933938,0.28079402056830377,0.0,14.93851016443383,0.0,10.662065658318653,14.90576552788825,
"[L L]","[(L L1)]",1,0.9999999999952819,0.016129032257988417,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999952819,0.016129032257988417,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999999999952819,0.016129032257988417,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999993194198921,0.016129021280966,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L L1) L]",1,0.9999678703868453,0.01612851403849751,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999996746928377,0.0161290270111748,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999678703868455,0.01612851403849751,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999996746928377,0.0161290270111748,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999951543,0.016129032257986363,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H L2) (H1)]",1,0.9999762586627872,0.01612864933327076,1,2,0,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H L1)]",1,0.9999999999951543,0.016129032257986363,1,2,0,0,0,0,0,1,0,1,2,1
"[H H H]","[(H H2) (H1)]",1,0.9999762586468512,0.016128649333013726,1,2,0,0,0,0,0,2,0,2,1,1
"[L L L L]","[(L L2) (L L1)]",1,0.999999999990458,0.016129032257910618,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.999999999990458,0.016129032257910618,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H L1)]",1,0.999999999990458,0.016129032257910614,1,2,0,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H H1)]",1,0.9999993194150681,0.016129021280888202,1,2,0,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L H2) (L L1)]",1,0.999999999990458,0.016129032257910614,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.999999999990458,0.016129032257910614,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H L1)]",1,0.999999999990458,0.016129032257910618,1,2,0,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H H1)]",1,0.9999993194150681,0.0161290212808882,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H L2) (L L1)]",1,0.999999999990458,0.016129032257910618,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H L2) (L H1)]",1,0.9999999999745212,0.01612903225765357,1,2,0,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H L2) (H L1)]",1,0.999999999990458,0.016129032257910618,2,2,0,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H L2) (H H1)]",1,0.9999993193991313,0.016129021280631154,2,2,0,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H H2) (L L1)]",1,0.9999999999904577,0.016129032257910608,1,2,0,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H H2) (L H1)]",1,0.9999999999745207,0.016129032257653563,1,2,0,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H H2) (H L1)]",1,0.9999999999904577,0.016129032257910608,2,2,0,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H H2) (H H1)]",1,0.9999993193991311,0.01612902128063115,2,2,0,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L L2) L (L L1)]",1,0.9999821349992793,0.0161287441128916,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L L2) (L L2) (H1)]",1,0.9999996746880899,0.016129027011098224,0,3,0,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L L2) L (H L1)]",1,0.9999821349992793,0.016128744112891603,1,2,0,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9999996746880897,0.016129027011098224,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H2) (L L1)]",1,0.9999999987168454,0.016129032237368474,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H L H]","[(L L2) (H L2) (H1)]",1,0.9999762586580395,0.016128649333194186,1,3,0,0,0,0,0,4,0,6,4,1
"[L L H H L]","[(L L2) (H2) (H L1)]",1,0.9999999987168452,0.016129032237368474,1,3,0,0,0,0,0,3,0,5,5,1
