UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,2.422518165408107,26.220361457022143,50.037864077036595,20.19186846752305,26.050887928605018,1.3104367153175867,75.92559758840929,10.853441724906865,0.0,16.038171505132908,0.0,0.0,
"[L L]"
,[L L1],1,0.9999999999546904
,,,,4.666931210350782e-33,7.527308403791583e-35,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999999999546904,0.016129032257333715,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,2.0241780833687956e-46
,,,,2.0241780833687956e-46,3.264803360272251e-48,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,4.5309580304010924e-11
,,,,8.769160143558577e-54,1.4143806683158994e-55,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,4.5309580304010924e-11,7.307996823227568e-13,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,1.0467393937843778e-41
,,,,1.0467393937843778e-41,1.6882893448135124e-43,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,4.168747533930194e-35
,,,,4.168747533930194e-35,6.7237863450487e-37,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,4.018868239385187e-12
,,,,4.018868239385187e-12,6.482045547395462e-14,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,7.778067894376365e-55,1.2545270797381233e-56,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,2.155735358641922e-30
,,,,2.155735358641922e-30,3.4769925139385835e-32,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.9999999999959812
,,,,0.9999999999959812,0.016129032257999696,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,9.61143593739179e-22,1.5502316028051274e-23,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1,0.9999999994891702
,,,,4.6669312081782306e-33,7.527308400287469e-35,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999999994891702,0.016129032249825325,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0,5.108299013975025e-10
,,,,5.108299013975025e-10,8.239191958024233e-12,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,2.0361095866433698e-41,3.284047720392532e-43,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,4.6999351513132475e-34
,,,,4.6999351513132475e-34,7.58054056663427e-36,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,2.430422160743807e-29
,,,,2.430422160743807e-29,3.9200357431351723e-31,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,9.679406787851812e-23
,,,,9.679406787851812e-23,1.5611946432019056e-24,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,5.0053977347912435e-18
,,,,5.0053977347912435e-18,8.073222152889104e-20,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1,0.9999999999546904
,,,,9.611435936994924e-22,1.550231602741117e-23,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,0.9999999999546904,0.01612903225733372,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,4.5309580304010905e-11
,,,,4.5309580304010905e-11,7.307996823227567e-13,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.8059880710075044e-42,2.9128839854959756e-44,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,4.917750625677415e-62
,,,,4.917750625677415e-62,7.9318558478668e-64,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,2.4295049263995846e-16
,,,,1.1338332367229018e-48,1.8287632850369387e-50,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,2.4295049263995846e-16,3.918556332902557e-18,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,2.2428858369877204e-09
,,,,2.2428858369877204e-09,3.617557801593098e-11,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,1.100798485666798e-26,1.7754814284948357e-28,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,2.0069837364268576e-36,3.2370705426239645e-38,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1,0.9999999977117607
,,,,0.9999999977117607,0.016129032221157434,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
