UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,40.689261007572526,0.0,26.313842927627324,29.85871664001502,48.674499085864056,28.572450745904774,2.620731010690997,0.0,21.175972769509627,6.237945739360451,0.0,7.437992124808188,
"[L L]","[(L L1)]",1,0.9999999999962671,0.016129032258004307,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,1.0,0.016129032258064516,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999994264682839,0.016129023007552968,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999999993640943,0.016129032247807974,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9998322732677888,0.01612632698819014,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999999993603625,0.016129032247747786,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.999999672887796,0.01612902698206123,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.9999999993640954,0.016129032247807994,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H2) (L L1)]",1,0.9999999999962671,0.01612903225800431,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999999999999925,0.016129032258064394,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1 L)]",1,0.9999994264686632,0.016129023007559085,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999993635358,0.016129032247798967,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999999999925341,0.0161290322579441,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999962669,0.016129032258004303,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1 L)]",1,0.999999426464931,0.01612902300749889,0,1,1,0,0,0,0,2,0,2,2,1
