UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,69.39593517722315,27.14160521025375,0.0,10.954457581016968,21.291590001465273,8.538087573411827,1.3513014467120412,0.0300117855200095,18.56858558931892,0.05457859332429085,0.793520440750471,30.825045759045288,
"[L L]","[(L1 L)]",1,0.9999999999983686,0.016129032258038203,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999968540048,0.016129032207322657,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999992977,0.016129032258053188,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H2) (H1)]",1,0.9999993334763273,0.016129021507682702,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L1 L) L]",1,0.9999999926905152,0.016129032140169596,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L2 L) (H1)]",1,0.9999999826009317,0.016129031977434382,0,1,1,0,0,0,0,2,0,2,1,1
"[L H L]","[L (H1 L)]",1,0.9997768155909131,0.016125432509530857,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[(L H2) (H1)]",1,0.9999999875994584,0.016129032058055784,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.9999999999992878,0.01612903225805303,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2 L) (H1)]",1,0.9999999908405011,0.016129032110330663,0,1,1,0,0,0,0,2,0,2,1,1
"[H H L]","[(H2) (H1 L)]",1,0.9999999999992977,0.016129032258053188,0,1,1,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H2) (H1)]",1,0.9999978854395009,0.016128998152250017,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[(L2 L) (L1 L)]",1,0.9999999921539708,0.016129032131515657,0,0,2,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L2 L) (L H1)]",1,0.9999839315672205,0.01612877308979388,0,1,1,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L2 L) (H1 L)]",1,0.9999999999973738,0.016129032258022154,0,0,2,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L2 L) (H2) (H1)]",1,0.9999992399459804,0.016129019999128715,0,2,1,0,0,0,0,3,0,5,3,1
"[L H L L]","[L (H1 L) L]",1,0.9997920223660888,0.016125677780098206,0,0,1,2,0,1,1,1,1,1,1,0
"[L H L H]","[L (H2 L) (H1)]",1,0.9997523777439117,0.016125038350708252,0,1,1,1,0,1,0,3,0,4,1,1
"[L H H L]","[(L H2) (H1 L)]",1,0.9999999967574543,0.016129032205765392,0,1,1,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999992543843722,0.016129020232006002,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.999999999997853,0.016129032258029884,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L H1)]",1,0.9999839381554723,0.016128773196056004,0,1,1,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999999999992977,0.016129032258053188,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H2) (H1)]",1,0.9999992576254387,0.01612902028428127,0,2,1,0,0,0,0,3,0,5,3,1
"[H H L L]","[(H2) (H1 L) L]",1,0.9999999999993257,0.01612903225805364,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2 L) (H1)]",1,0.9999999908405011,0.016129032110330663,0,2,1,0,0,0,0,3,0,4,4,1
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.9999968797197496,0.016128981930963706,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999946470531278,0.016128945920211742,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L2 L) (L1 L) L]",1,0.9999626753234607,0.016128430247152596,0,0,2,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L2 L) (L2 L) (H1)]",1,0.9999530588210033,0.016128275142274245,0,1,2,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9995900392556268,0.01612241998799398,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) (L H2) (H1)]",1,0.9999834328518901,0.016128765045998226,0,2,1,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L2 L) (H1 L) L]",1,0.999999999997083,0.016129032258017467,0,0,2,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L2 L) (H2 L) (H1)]",1,0.9999999908382227,0.016129032110293914,0,1,2,0,0,0,0,4,0,6,4,1
"[L L H H L]","[(L2 L) (H2) (H1 L)]",1,0.9999999609072585,0.01612903162753643,0,1,2,0,0,0,0,3,0,5,5,1
"[L L H H H]","[(L2 L) (H2) (H2) (H1)]",1,0.9999976034848522,0.01612899360459439,0,3,1,0,0,0,0,4,0,9,6,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,0.9998933864679491,0.016127312684966918,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L H1)]",1,0.9998991487454534,0.016127405624926663,0,1,1,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.9999999960211781,0.016129032193889968,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H2) (H1)]",1,0.9997589227817685,0.016125143915834972,0,2,1,1,0,1,0,4,0,8,3,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.999999996757518,0.01612903220576642,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2 L) (H1)]",1,0.9999999875986578,0.01612903205804287,0,2,1,0,0,0,0,4,0,6,4,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.9999999967574436,0.01612903220576522,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999976393348914,0.01612899418282083,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2 L) (L1 L) L]",1,0.9999626906248831,0.016128430493949727,0,0,2,1,0,0,1,2,1,2,4,0
"[H L L L H]","[(H2 L) (L2 L) (H1)]",1,0.9999530780602293,0.016128275452584346,0,1,2,0,0,0,0,4,0,6,4,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,0.9999999481014814,0.016129031420991636,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) (L H2) (H1)]",1,0.999983439641322,0.016128765155505192,0,2,1,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H2 L) (H1 L) L]",1,0.9999999999993614,0.016129032258054215,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H2 L) (H1)]",1,0.9999999908405011,0.016129032110330663,0,1,2,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H2 L) (H2) (H1 L)]",1,0.9999999999985185,0.016129032258040625,0,1,2,0,0,0,0,3,0,5,5,1
"[H L H H H]","[(H2 L) (H2) (H2) (H1)]",1,0.9999976425759585,0.016128994235096106,0,3,1,0,0,0,0,4,0,9,6,1
"[H H L L L]","[(H2) (H2 L) (L1 L)]",1,0.9999999999978434,0.01612903225802973,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L L H]","[(H2) (H2 L) (L H1)]",1,0.9999839381554877,0.016128773196056254,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L H L]","[(H2) (H2 L) (H1 L)]",1,0.9999999999992977,0.016129032258053188,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L H H]","[(H2) (H2 L) (H2) (H1)]",1,0.9999992164802322,0.016129019620648905,0,3,1,0,0,0,0,4,0,8,7,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,0.9999931005661971,0.01612892097687415,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2 L) (H1)]",1,0.9999930914074,0.016128920829151613,0,3,1,0,0,0,0,4,0,7,8,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.9999898052990693,0.016128867827404345,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.999987447905729,0.01612882980493112,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L2 L) (L2 L) (L1 L)]",1,0.9999553245155136,0.01612831168573409,0,0,3,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L2 L) (L2 L) (L1 L) L]",1,0.9998845485831243,0.01612717013843749,0,0,3,1,0,0,1,4,1,6,9,0
