UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,34.690608608798335,0.0,12.380251881622016,7.119908447778419,9.090276248811245,25.364454151162423,10.300424498864054,0.0,0.0,7.281169160311111,0.0,
"[L L]","[(L1 L)]",1,0.9999999999999991,0.016129032258064502,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.9999999999999991,0.016129032258064502,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999999999999991,0.016129032258064502,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999999999999991,0.016129032258064502,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[L (L1 L)]",1,0.999998218240233,0.016129003520003758,0,0,1,1,0,1,0,1,0,1,0,1
"[L L H]","[L (L1 H)]",1,0.9999611101289455,0.016128405002079765,1,0,1,1,0,1,0,1,0,1,0,1
"[L H L]","[L (H1 L)]",1,0.999998218240233,0.016129003520003758,0,0,1,1,0,1,0,1,0,1,0,1
"[L H H]","[L (H1 H)]",1,0.9999611101289455,0.016128405002079762,1,0,1,1,0,1,0,1,0,1,0,1
"[H L L]","[H (L1 L)]",1,0.9999981926939355,0.016129003107966704,1,0,1,1,0,1,0,1,0,1,0,1
"[H L H]","[H (L1 H)]",1,0.9999610845845437,0.01612840459007329,2,0,1,1,0,1,0,1,0,1,0,1
"[H H L]","[H (H1 L)]",1,0.9999981926939355,0.016129003107966704,1,0,1,1,0,1,0,1,0,1,0,1
"[H H H]","[H (H1 H)]",1,0.9999610845845437,0.01612840459007329,2,0,1,1,0,1,0,1,0,1,0,1
"[L L L L]","[(L1 L) (L2 L)]",1,0.9999999988697731,0.01612903223983505,0,0,2,0,0,0,0,0,2,2,2,1
"[L L L H]","[(L1 L) (L2 H)]",1,0.9999999988697731,0.01612903223983505,1,0,2,0,0,0,0,0,2,2,2,1
"[L L H L]","[(L1 L) (H2 L)]",1,0.9999999988697731,0.01612903223983505,0,0,2,0,0,0,0,0,2,2,2,1
"[L L H H]","[(L1 L) (H2 H)]",1,0.9999999988697731,0.01612903223983505,1,0,2,0,0,0,0,0,2,2,2,1
"[L H L L]","[(L1 H) (L2 L)]",1,0.9999999988697731,0.01612903223983505,1,0,2,0,0,0,0,0,2,2,2,1
