UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,70.7348007184304,1.192229966489821,34.57249528828481,4.181750860860335,40.60936653328839,2.719227363050141,3.9688294807793483,0.0,23.222038924727627,14.811545742446064,0.15787508787047963,0.3012804636807736,
"[L L]"
,[L L1],1,0.9999999999999968
,,,,8.58908408160473e-28,1.385336142194311e-29,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.9999999999999968,0.016129032258064464,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,5.107832445997367e-43
,,,,5.107832445997367e-43,8.238439429028011e-45,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,3.1851872328347252e-15
,,,,6.322676099264459e-32,1.0197864676232998e-33,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,3.1851872328347252e-15,5.137398762636653e-17,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,4.197911503630331e-53
,,,,4.197911503630331e-53,6.770825005855372e-55,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,2.2113650496705616e-25
,,,,2.2113650496705616e-25,3.5667178220492924e-27,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,6.07297279431702e-46
,,,,6.07297279431702e-46,9.795117410188742e-48,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.2055002463368274e-62,1.944355236027141e-64,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.8174274271687727e-35
,,,,1.8174274271687727e-35,2.9313345599496334e-37,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,0.9999999996281476,0.016129032252066897,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,3.718524549807103e-10,5.997620241624359e-12,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,6.239311803944272e-18
,,,,5.358997369542527e-45,8.64354414442343e-47,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,6.239311803944272e-18,1.0063406135393986e-19,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,0.9999999999927635
,,,,0.10423301171132876,0.001681177608247238,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,0.8957669882814346,0.014447854649700559,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,7.236536578758952e-12
,,,,7.236536578758952e-12,1.1671833191546696e-13,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,5.947403418492979e-22
,,,,5.947403418492979e-22,9.592586158859644e-24,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],1,0.9999999999178142
,,,,0.9999999999178142,0.01612903225673894,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,8.21857715120416e-11
,,,,8.21857715120416e-11,1.325576959871639e-12,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],0,1.9915083381952773e-24
,,,,7.405472646724687e-34,1.1944310720523691e-35,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
