UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,82.65551967846181,0.0,28.382913289333498,29.92473855816909,92.22694546176118,0.0,0.0,1.2448658346560721,17.443415474991625,0.0,6.465557954493158,104.64051122430531,
"[L L]","[(L L1)]",1,0.9999999999995285,0.016129032258056914,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999999999999709,0.016129032258064047,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H1) L]",1,1.0,0.016129032258064516,0,1,0,1,0,0,1,0,1,0,1,0
"[H H]","[(H2) (H1)]",1,0.9999999076973975,0.016129030769312862,0,2,0,0,0,0,0,1,0,1,1,1
"[L L L]","[(L L1) L]",1,0.9999999999995285,0.01612903225805691,0,1,0,1,0,0,1,0,1,0,1,0
"[L L H]","[(L L2) (H1)]",1,0.9999996792565504,0.01612902708478307,0,2,0,0,0,0,0,2,0,2,1,1
"[L H L]","[(L H1) L]",1,0.9999999999999709,0.016129032258064047,0,1,0,1,0,0,1,0,1,0,1,0
"[L H H]","[(L H2) (H1)]",1,0.999999679482057,0.016129027088420275,0,2,0,0,0,0,0,2,0,2,1,1
"[H L L]","[(H1 L) L]",1,0.9999999999911514,0.0161290322579218,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H2) (L H1)]",1,0.9999999999127166,0.016129032256656718,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H1) L]",1,0.9999999077302729,0.016129030769843112,0,2,0,1,0,0,1,1,1,1,3,0
"[H H H]","[(H2) (H2) (H1)]",1,0.9999999076973889,0.016129030769312727,0,3,0,0,0,0,0,2,0,3,3,1
"[L L L L]","[L (L L1) L]",1,0.9999999998559448,0.016129032255741048,0,1,0,2,0,1,1,1,1,1,1,0
"[L L L H]","[(L L2) (L H1)]",1,0.9999999999808199,0.016129032257755162,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H1) L]",1,0.9999995349181848,0.016129024756744912,0,2,0,1,0,0,1,2,1,2,3,0
"[L L H H]","[(L L2) (H2) (H1)]",1,0.9999998660326535,0.01612903009730086,0,3,0,0,0,0,0,3,0,5,3,1
"[L H L L]","[(L H1) L L]",1,0.9967230001707325,0.016076177422108588,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H2) (L H1)]",1,0.9999999999998614,0.01612903225806228,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1) L]",1,0.9999996795962158,0.016129027090261545,0,2,0,1,0,0,1,2,1,2,3,0
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999999076972671,0.016129030769310757,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) (L L1) L]",1,0.9999999999995262,0.016129032258056872,0,2,0,1,0,0,1,1,1,1,4,0
"[H L L H]","[(H2) (L L2) (H1)]",1,0.999999003161973,0.01612901618003182,0,3,0,0,0,0,0,3,0,4,4,1
"[H L H L]","[(H2) (L H1) L]",1,0.9999999999127166,0.016129032256656718,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9999996791790777,0.01612902708353351,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H1 L) L]",1,0.9999999999911491,0.016129032257921762,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9999999999127166,0.016129032256656718,0,3,0,0,0,0,0,2,0,3,5,1
"[H H H L]","[(H2) (H2) (H1) L]",1,0.9999999077302644,0.016129030769842973,0,3,0,1,0,0,1,2,1,3,6,0
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999076973889,0.016129030769312727,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L L2) (L L1) L]",1,0.9999999999990485,0.01612903225804917,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L L2) (L L2) (H1)]",1,0.9999995345784182,0.016129024751264813,0,3,0,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L L2) (L H1) L]",1,0.9999999999808199,0.01612903225775516,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.999999679416751,0.016129027087366955,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H1 L) L]",1,0.9999999999906707,0.016129032257914046,0,1,1,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L L2) (H2) (L H1)]",1,0.9999732262383049,0.016128600423198466,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H H L]","[(L L2) (H2) (H1) L]",1,0.9999731340521895,0.016128598936325636,0,3,0,1,0,0,1,3,1,5,6,0
"[L L H H H]","[(L L2) (H2) (H2) (H1)]",1,0.9999731340254434,0.016128598935894255,0,4,0,0,0,0,0,4,0,9,6,1
"[L H L L L]","[(L H2) (L L1) L]",1,0.999999999999419,0.016129032258055148,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L L H]","[(L H2) (L L2) (H1)]",1,0.9999996792564495,0.016129027084781443,0,3,0,0,0,0,0,4,0,6,4,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.9999999999998614,0.01612903225806228,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.9999996794819562,0.016129027088418648,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.9999999999910419,0.016129032257920034,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.9999999999126157,0.01612903225665509,0,3,0,0,0,0,0,3,0,5,5,1
