UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,229.79918426966654,94.75557803685825,20.317408776118043,0.7880904227732382,55.084724476671035,4.35659821682048,37.24794090692955,61.81161075593879,1.0493553334020032,0.0,11.981450100665427,6.885342805078381,
"[L L]"
,[L L1],0,4.6980090287499316e-33
,,,,4.6791892818250624e-86,7.547079486814616e-88,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,4.6980090287499316e-33,7.577433917338599e-35,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,4.228499548811367e-154
,,,,4.228499548811367e-154,6.820160562598979e-156,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],1,1.0
,,,,3.6403483275219205e-76,5.871529560519226e-78,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,1.0,0.016129032258064516,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,1.0349003327658103e-127
,,,,1.0349003327658103e-127,1.6691940851061456e-129,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,7.538142080864827e-98
,,,,7.538142080864827e-98,1.2158293678814235e-99,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,3.369523415628476e-68
,,,,3.369523415628476e-68,5.434715186497542e-70,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.226623893062977e-143,1.9784256339725434e-145,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,1.8449158283854836e-71
,,,,1.8449158283854836e-71,2.9756706909443284e-73,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,1.0,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,8.341586234666446e-30,1.3454171346236201e-31,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],0,7.436972453998971e-133
,,,,7.407180697828858e-186,1.1947065641659448e-187,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,7.436972453998971e-133,1.1995116861288664e-134,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],1,1.0
,,,,1.0,0.016129032258064516,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
