UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,11.639006319012733,0.0,0.0,1.0346062781317809,3.486231877195281,0.634077262912966,3.1407030603861434,0.0,6.342360272091953,0.07240626639296631,1.368873206616947,
"[L L]","[(L1 L)]",1,0.999985109136896,0.016128792082853165,0,0,1,0,0,0,0,0,0,0,0,1
"[L H]","[(L1 H)]",1,0.999985109123621,0.016128792082639044,1,0,1,0,0,0,0,0,0,0,0,1
"[H L]","[(H1 L)]",1,0.9999740883838717,0.016128614328772124,0,0,1,0,0,0,0,0,0,0,0,1
"[H H]","[(H1 H)]",1,0.9999740883705414,0.016128614328557122,1,0,1,0,0,0,0,0,0,0,0,1
"[L L L]","[(L1 L) L]",1,0.9999870664385181,0.01612882365223416,0,0,1,1,0,0,1,0,1,0,1,0
"[L L H]","[(L1 L) H]",1,0.9999870664300579,0.016128823652097706,1,0,1,1,0,0,1,0,1,0,1,0
"[L H L]","[(L1 H) L]",1,0.9999870664252446,0.016128823652020074,1,0,1,1,0,0,1,0,1,0,1,0
"[L H H]","[(L1 H) H]",1,0.9999870664167843,0.01612882365188362,2,0,1,1,0,0,1,0,1,0,1,0
"[H L L]","[(H1 L) L]",1,0.9999817761428249,0.016128738324884265,0,0,1,1,0,0,1,0,1,0,1,0
"[H L H]","[(H1 L) H]",1,0.9999817761343646,0.016128738324747816,1,0,1,1,0,0,1,0,1,0,1,0
"[H H L]","[(H1 H) L]",1,0.9999817761295,0.01612873832466935,1,0,1,1,0,0,1,0,1,0,1,0
"[H H H]","[(H1 H) H]",1,0.9999817761210401,0.016128738324532904,2,0,1,1,0,0,1,0,1,0,1,0
"[L L L L]","[(L1 L) L L]",1,0.999984271295103,0.016128778569275855,0,0,1,2,0,0,1,0,2,0,2,0
"[L L L H]","[(L1 L) L H]",1,0.999984271295088,0.016128778569275613,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H L]","[(L1 L) H L]",1,0.9999842712786957,0.01612877856901122,1,0,1,2,0,0,1,0,2,0,2,0
"[L L H H]","[(L1 L) H H]",1,0.9999842712786808,0.01612877856901098,2,0,1,2,0,0,1,0,2,0,2,0
"[L H L L]","[(L1 H) L L]",1,0.9999842712818319,0.0161287785690618,1,0,1,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L1 H) L H]",1,0.9999842712818171,0.01612877856906156,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H L]","[(L1 H) H L]",1,0.9999842712654243,0.01612877856879717,2,0,1,2,0,0,1,0,2,0,2,0
"[L H H H]","[(L1 H) H H]",1,0.9999842712654099,0.016128778568796926,3,0,1,2,0,0,1,0,2,0,2,0
"[H L L L]","[(H1 L) L L]",1,0.9999789766481457,0.016128693171744285,0,0,1,2,0,0,1,0,2,0,2,0
"[H L L H]","[(H1 L) L H]",1,0.9999789766481308,0.01612869317174405,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H L]","[(H1 L) H L]",1,0.9999789766317385,0.016128693171479653,1,0,1,2,0,0,1,0,2,0,2,0
"[H L H H]","[(H1 L) H H]",1,0.9999789766317236,0.016128693171479414,2,0,1,2,0,0,1,0,2,0,2,0
"[H H L L]","[(H1 H) L L]",1,0.999978976634827,0.016128693171529464,1,0,1,2,0,0,1,0,2,0,2,0
"[H H L H]","[(H1 H) L H]",1,0.9999789766348122,0.016128693171529228,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H L]","[(H1 H) H L]",1,0.9999789766184198,0.016128693171264835,2,0,1,2,0,0,1,0,2,0,2,0
"[H H H H]","[(H1 H) H H]",1,0.9999789766184045,0.016128693171264592,3,0,1,2,0,0,1,0,2,0,2,0
"[L L L L L]","[(L1 L) L L L]",1,0.9999828704778622,0.016128755975449386,0,0,1,3,0,0,1,0,3,0,3,0
"[L L L L H]","[(L1 L) L L H]",1,0.9999828704778619,0.01612875597544939,1,0,1,3,0,0,1,0,3,0,3,0
"[L L L H L]","[(L1 L) L H L]",1,0.9999828704778333,0.016128755975448918,1,0,1,3,0,0,1,0,3,0,3,0
"[L L L H H]","[(L1 L) L H H]",1,0.9999828704778335,0.01612875597544892,2,0,1,3,0,0,1,0,3,0,3,0
"[L L H L L]","[(L1 L) H L L]",1,0.9999828704626008,0.016128755975203236,1,0,1,3,0,0,1,0,3,0,3,0
"[L L H L H]","[(L1 L) H L H]",1,0.9999828704626008,0.016128755975203236,2,0,1,3,0,0,1,0,3,0,3,0
"[L L H H L]","[(L1 L) H H L]",1,0.9999828704625721,0.016128755975202774,2,0,1,3,0,0,1,0,3,0,3,0
"[L L H H H]","[(L1 L) H H H]",1,0.9999828704625723,0.016128755975202767,3,0,1,3,0,0,1,0,3,0,3,0
"[L H L L L]","[(L1 H) L L L]",1,0.999982870464593,0.016128755975235363,1,0,1,3,0,0,1,0,3,0,3,0
