UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,0.0,0.3396676501730208,55.385254360200584,82.04331156994215,85.93599031376829,0.0,19.50020039029758,9.279392719279118,0.0,0.0,19.832427576447138,0.0,
"[L L]"
,[L L1],1,1.0
,,,,1.0411829904852715e-77,1.6793274040085023e-79,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,1.0,0.016129032258064516,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.6840754920013664e-88
,,,,3.6840754920013664e-88,5.942057245163494e-90,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,1.2416678570110033e-24
,,,,9.237890992193073e-91,1.489982418095657e-92,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,1.2416678570110033e-24,2.002690091953231e-26,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,3.9474585127644575e-84
,,,,3.9474585127644575e-84,6.3668685689749315e-86,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,7.724224914278881e-51
,,,,7.724224914278881e-51,1.2458427281094968e-52,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,1.2416678570110033e-24
,,,,1.2416678570110033e-24,2.002690091953231e-26,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,9.237890992193073e-91,1.489982418095657e-92,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,8.276447499129092e-47
,,,,8.276447499129092e-47,1.334910886956305e-48,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,1.0
,,,,1.0,0.016129032258064516,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
,,,,2.182998587539972e-40,3.5209654637741484e-42,"[L (H1)]",0,1,0,1,0,1,0,1,0,1,0,1
"[H L]"
,[H L1],1,1.0
,,,,1.0411829904852715e-77,1.6793274040085023e-79,"[H (L1)]",1,1,0,1,1,1,0,1,0,1,0,1
,,,,1.0,0.016129032258064516,"[(H L1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 L],0,1.2416678570110033e-24
,,,,1.2416678570110033e-24,2.002690091953231e-26,"[(H1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,,,,1.9368644294128026e-53,3.1239748861496816e-55,"[(H1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[H2 L1],0,7.724224914278881e-51
,,,,7.724224914278881e-51,1.2458427281094968e-52,"[(H2) (L1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[H1 L2],0,8.276447499129092e-47
,,,,8.276447499129092e-47,1.334910886956305e-48,"[(H1) (L2)]",0,2,0,0,1,0,0,0,1,1,1,1
"[H H]"
,[H2 H1],0,1.6195012982866642e-13
,,,,1.6195012982866642e-13,2.612098868204297e-15,"[(H2) (H1)]",0,2,0,0,0,0,0,1,0,1,1,1
,[H1 H2],0,1.7352831667631894e-09
,,,,1.7352831667631894e-09,2.7988438173599828e-11,"[(H1) (H2)]",0,2,0,0,0,0,0,0,1,1,1,1
,[H H1],1,0.9999999982645549
,,,,2.182998583751498e-40,3.520965457663706e-42,"[H (H1)]",1,1,0,1,0,1,0,1,0,1,0,1
,,,,0.9999999982645549,0.016129032230073465,"[(H H1)]",1,1,0,0,0,0,0,0,0,0,0,1
,[H1 H],0,1.241667854856157e-24
,,,,1.241667854856157e-24,2.0026900884776724e-26,"[(H1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,1.9368644260514808e-53,3.1239748807281947e-55,"[(H1) H]",1,1,0,1,0,0,1,0,1,0,1,0
"[L L L]"
,[L2 L1 L2],0,3.4041211419828365e-103
,,,,3.4041211419828365e-103,5.490517970940059e-105,"[(L2) (L1) (L2)]",0,3,0,0,3,0,0,1,1,3,3,1
,[L L1 L2],0,3.7913191554510715e-07
,,,,3.947457016156608e-84,6.3668661550913024e-86,"[L (L1) (L2)]",0,2,0,1,2,1,0,1,1,3,1,1
,,,,3.7913191554510715e-07,6.115030895888825e-09,"[(L L1) (L2)]",0,2,0,0,1,0,0,0,1,2,1,1
,[L1 L L2],0,9.240096054963129e-16
,,,,9.240096054963125e-16,1.4903380733811493e-17,"[(L1) (L L2)]",0,2,0,0,1,0,0,0,2,1,2,1
,,,,4.707559130993694e-31,7.592837308054346e-33,"[(L1 L) (L2)]",0,1,1,0,1,0,0,0,1,2,1,1
,,,,1.0308431844389255e-88,1.662650297482138e-90,"[(L1) L (L2)]",0,2,0,1,2,0,0,0,2,2,2,1
,[L L L1],1,0.9999996208679915
,,,,0.9999996208679915,0.016129026143032122,"[L (L L1)]",0,1,0,1,0,1,0,1,0,1,0,1
,,,,1.0411825957394497e-77,1.679326767321693e-79,"[L L (L1)]",0,1,0,2,1,1,0,2,0,2,0,1
,[L2 L1 L],0,1.0707618052739234e-43
,,,,1.0707618052739234e-43,1.7270351697966507e-45,"[(L2) (L1 L)]",0,1,1,0,1,0,0,1,0,1,2,1
,,,,7.966366190340163e-110,1.2848977726355102e-111,"[(L2) (L1) L]",0,2,0,1,2,0,1,1,1,1,3,0
,[L L1 L],0,8.87249174675493e-14
,,,,1.241667386254991e-24,2.0026893326693404e-26,"[L (L1 L)]",0,0,1,1,0,1,0,1,0,1,0,1
,,,,9.237887489812965e-91,1.4899818531956393e-92,"[L (L1) L]",0,1,0,2,1,1,1,1,1,1,1,0
,,,,8.872491746630764e-14,1.4310470559081877e-15,"[(L L1) L]",0,1,0,1,0,0,1,0,1,0,1,0
,[L2 L2 L1],0,3.1769907727796154e-107
,,,,3.1769907727796154e-107,5.124178665773573e-109,"[(L2) (L2) (L1)]",0,3,0,0,3,0,0,2,0,3,3,1
,[L1 L L],0,1.101668781338698e-37
,,,,2.4123919066151292e-95,3.890954688088918e-97,"[(L1) L L]",0,1,0,2,1,0,1,0,2,0,2,0
,,,,1.101668781338698e-37,1.7768851311914483e-39,"[(L1 L) L]",0,0,1,1,0,0,1,0,1,0,1,0
,[L2 L L1],0,8.623576741782816e-20
,,,,4.1003192965394145e-39,6.613418220224862e-41,"[(L2 L) (L1)]",0,1,1,0,1,0,0,2,0,2,1,1
,,,,8.623576741782816e-20,1.3908994744810992e-21,"[(L2) (L L1)]",0,2,0,0,1,0,0,1,0,1,2,1
,,,,8.978721420688462e-97,1.4481808743045906e-98,"[(L2) L (L1)]",0,2,0,1,2,0,0,2,0,2,2,1
,[L1 L2 L],0,1.1473130267141715e-39
,,,,8.535900011314555e-106,1.3767580663410573e-107,"[(L1) (L2) L]",0,2,0,1,2,0,1,0,2,1,3,0
,,,,1.1473130267141715e-39,1.8505048817970508e-41,"[(L1) (L2 L)]",0,1,1,0,1,0,0,0,2,1,2,1
,[L L2 L1],0,3.3022674086207126e-15
,,,,3.6840740952505526e-88,5.942054992339601e-90,"[L (L2) (L1)]",0,2,0,1,2,1,0,2,0,3,1,1
,,,,3.3022674086207126e-15,5.326237755839859e-17,"[(L L2) (L1)]",0,2,0,0,1,0,0,2,0,2,1,1
,[L1 L2 L2],0,3.6474895830926736e-99
,,,,3.6474895830926736e-99,5.883047714665603e-101,"[(L1) (L2) (L2)]",0,3,0,0,3,0,0,0,2,3,3,1
"[L L H]"
,[L2 L1 H2],0,8.978724746605424e-97
,,,,8.978724746605424e-97,1.4481814107428104e-98,"[(L2) (L1) (H2)]",0,3,0,0,2,0,0,1,1,3,3,1
,[L2 L2 H1],0,8.379644695804552e-101
,,,,8.379644695804552e-101,1.3515555960975083e-102,"[(L2) (L2) (H1)]",0,3,0,0,2,0,0,2,0,3,3,1
,[L1 L2 H],0,1.4433284942544475e-70
,,,,1.0738226990868508e-136,1.7319720953013724e-138,"[(L1) (L2) H]",1,2,0,1,2,0,1,0,2,1,3,0
,,,,1.4433284942544475e-70,2.327949184281367e-72,"[(L1) (L2 H)]",1,1,1,0,1,0,0,0,2,1,2,1
,[L L2 H1],0,8.710074895989245e-09
,,,,9.717129875138845e-82,1.5672790121191686e-83,"[L (L2) (H1)]",0,2,0,1,1,1,0,2,0,3,1,1
,,,,8.710074895989245e-09,1.4048507896756845e-10,"[(L L2) (H1)]",0,2,0,0,0,0,0,2,0,2,1,1
,[L1 L H],0,1.3859076871902782e-68
,,,,1.3859076871902782e-68,2.2353349793391583e-70,"[(L1 L) H]",1,0,1,1,0,0,1,0,1,0,1,0
,,,,3.0348073255110565e-126,4.894850525017833e-128,"[(L1) L H]",1,1,0,2,1,0,1,0,2,0,2,0
,[L2 L1 H],0,1.3470264767561158e-74
,,,,1.3470264767561158e-74,2.1726233496066383e-76,"[(L2) (L1 H)]",1,1,1,0,1,0,0,1,0,1,2,1
,,,,1.002174912204471e-140,1.6164111487168887e-142,"[(L2) (L1) H]",1,2,0,1,2,0,1,1,1,1,3,0
,[L L1 H2],1,0.9999999912899251
,,,,0.9999999912899251,0.016129032117579437,"[(L L1) (H2)]",0,2,0,0,0,0,0,0,1,2,1,1
,,,,1.0411829814164775e-77,1.6793273893814152e-79,"[L (L1) (H2)]",0,2,0,1,1,1,0,1,1,3,1,1
,[L2 L H1],0,1.0815020030508292e-32
,,,,1.0815020030508292e-32,1.744358069436821e-34,"[(L2 L) (H1)]",0,1,1,0,0,0,0,2,0,2,1,1
,,,,2.368231471511427e-90,3.81972817985714e-92,"[(L2) L (H1)]",0,2,0,1,1,0,0,2,0,2,2,1
,,,,1.0848524983152557e-50,1.749762094056864e-52,"[(L2) (L H1)]",0,2,0,0,1,0,0,1,0,1,2,1
,[L L H1],0,1.258007111778389e-31
,,,,2.7462277481274797e-71,4.4293995937539993e-73,"[L L (H1)]",0,1,0,2,0,1,0,2,0,2,0,1
,,,,1.258007111778389e-31,2.0290437286748212e-33,"[L (L H1)]",0,1,0,1,0,1,0,1,0,1,0,1
,[L L1 H],0,1.1161661948356075e-44
