UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,0.0,0.0,17.069745863225265,30.58359709426961,0.0,2.393698898498824,5.731993782503194,3.395165958080235,11.152156708336543,11.380742252973686,0.0,0.0,
"[L L]","[(L L1)]",1,0.9999995784854712,0.016129025459443086,0,1,0,0,0,0,0,0,0,0,0,1
"[L H]","[(L H1)]",1,0.9999995784854714,0.016129025459443082,0,1,0,0,0,0,0,0,0,0,0,1
"[H L]","[(H L1)]",1,0.9999995784854712,0.016129025459443086,1,1,0,0,0,0,0,0,0,0,0,1
"[H H]","[(H H1)]",1,0.9999995784854712,0.016129025459443082,1,1,0,0,0,0,0,0,0,0,0,1
"[L L L]","[(L2) (L L1)]",1,0.9999995676272418,0.016129025284310355,0,2,0,0,1,0,0,1,0,1,2,1
"[L L H]","[(L2) (L H1)]",1,0.9999995676272421,0.016129025284310355,0,2,0,0,1,0,0,1,0,1,2,1
"[L H L]","[(L2) (H L1)]",1,0.9999995676272418,0.016129025284310355,1,2,0,0,1,0,0,1,0,1,2,1
"[L H H]","[(L2) (H H1)]",1,0.9999995676272418,0.016129025284310355,1,2,0,0,1,0,0,1,0,1,2,1
"[H L L]","[(H2) (L L1)]",1,0.9999995676272418,0.016129025284310355,0,2,0,0,0,0,0,1,0,1,2,1
"[H L H]","[(H2) (L H1)]",1,0.9999995676272421,0.016129025284310355,0,2,0,0,0,0,0,1,0,1,2,1
"[H H L]","[(H2) (H L1)]",1,0.9999995676272421,0.016129025284310355,1,2,0,0,0,0,0,1,0,1,2,1
"[H H H]","[(H2) (H H1)]",1,0.9999995676272418,0.016129025284310355,1,2,0,0,0,0,0,1,0,1,2,1
"[L L L L]","[(L L2) (L L1)]",1,0.9999883267734849,0.0161288439802175,0,2,0,0,0,0,0,2,0,2,2,1
"[L L L H]","[(L L2) (L H1)]",1,0.9999883267734849,0.0161288439802175,0,2,0,0,0,0,0,2,0,2,2,1
"[L L H L]","[(L L2) (H L1)]",1,0.9999883267734849,0.0161288439802175,1,2,0,0,0,0,0,2,0,2,2,1
"[L L H H]","[(L L2) (H H1)]",1,0.9999883267734851,0.016128843980217498,1,2,0,0,0,0,0,2,0,2,2,1
"[L H L L]","[(L H2) (L L1)]",1,0.9999883267734851,0.0161288439802175,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9999883267734849,0.0161288439802175,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H L1)]",1,0.9999883267734849,0.0161288439802175,1,2,0,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H H1)]",1,0.9999883267734849,0.016128843980217498,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H L2) (L L1)]",1,0.9999883267734849,0.0161288439802175,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H L2) (L H1)]",1,0.9999883267734851,0.016128843980217498,1,2,0,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H L2) (H L1)]",1,0.9999883267734851,0.016128843980217498,2,2,0,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H L2) (H H1)]",1,0.9999883267734849,0.0161288439802175,2,2,0,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H H2) (L L1)]",1,0.9999883267734851,0.016128843980217498,1,2,0,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H H2) (L H1)]",1,0.9999883267734849,0.0161288439802175,1,2,0,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H H2) (H L1)]",1,0.9999883267734851,0.0161288439802175,2,2,0,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H H2) (H H1)]",1,0.9999883267734851,0.0161288439802175,2,2,0,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2) (L L2) (L L1)]",1,0.999988321513264,0.016128843895375222,0,3,0,0,1,0,0,3,0,4,6,1
"[L L L L H]","[(L2) (L L2) (L H1)]",1,0.999988321513264,0.016128843895375226,0,3,0,0,1,0,0,3,0,4,6,1
"[L L L H L]","[(L2) (L L2) (H L1)]",1,0.999988321513264,0.016128843895375222,1,3,0,0,1,0,0,3,0,4,6,1
"[L L L H H]","[(L2) (L L2) (H H1)]",1,0.9999883215132642,0.016128843895375226,1,3,0,0,1,0,0,3,0,4,6,1
"[L L H L L]","[(L2) (L H2) (L L1)]",1,0.999988321513264,0.016128843895375222,0,3,0,0,1,0,0,3,0,4,6,1
"[L L H L H]","[(L2) (L H2) (L H1)]",1,0.999988321513264,0.016128843895375226,0,3,0,0,1,0,0,3,0,4,6,1
