UR,SR,p(SR)_TD,p(SR)_LE,p(HR)_normed,p(HR)_absolute,HR,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
,,,,,,,1.1757365101095998,5.6126304012978325,1.9075728261856861,1.1406834603609015,0.0,0.0,6.279856798741951,1.7953138731882008,4.444713281078211,2.1637456901190464,8.497355892489459,0.0,
"[L L]"
,[L L1],1,0.024151101169979275
,,,,0.00014638826444910919,2.361101039501761e-06,"[L (L1)]",0,1,0,1,1,1,0,1,0,1,0,1
,,,,0.024004712905530166,0.00038717278879887363,"[(L L1)]",0,1,0,0,0,0,0,0,0,0,0,1
,[L2 L1],0,3.4120045938099464e-10
,,,,3.4120045938099464e-10,5.503233215822494e-12,"[(L2) (L1)]",0,2,0,0,2,0,0,1,0,1,1,1
,[L1 L],0,0.9758488984646995
,,,,3.4429253188997056e-11,5.553105353064041e-13,"[(L1) L]",0,1,0,1,1,0,1,0,1,0,1,0
,,,,0.9758488984302703,0.015739498361778553,"[(L1 L)]",0,0,1,0,0,0,0,0,0,0,0,1
,[L1 L2],0,2.4120708709951424e-11
,,,,2.4120708709951424e-11,3.8904368887018423e-13,"[(L1) (L2)]",0,2,0,0,2,0,0,0,1,1,1,1
"[L H]"
,[L2 H1],0,1.048911972601634e-09
,,,,1.048911972601634e-09,1.6917935041961837e-11,"[(L2) (H1)]",0,2,0,0,1,0,0,1,0,1,1,1
,[L1 H],0,0.9257551423059268
,,,,0.925755142273265,0.014931534552794596,"[(L1 H)]",1,0,1,0,0,0,0,0,0,0,0,1
,,,,3.2661878530182795e-11,5.268044924223031e-13,"[(L1) H]",1,1,0,1,1,0,1,0,1,0,1,0
,[L1 H2],0,7.41514246475655e-11
,,,,7.41514246475655e-11,1.195990720122024e-12,"[(L1) (H2)]",0,2,0,0,1,0,0,0,1,1,1,1
,[L H1],1,0.07424485657100975
,,,,0.07379483254845241,0.0011902392346524583,"[(L H1)]",0,1,0,0,0,0,0,0,0,0,0,1
